Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image4_d.jpg,equationD93,"[[715.0, 1591.4285714285713], [969.2857142857144, 1597.1428571428569], [952.1428571428571, 1482.8571428571427], [706.4285714285716, 1462.8571428571427]]"
./AnnotedImage\image4_d.jpg,equationD94,"[[1172.142857142857, 1602.8571428571427], [1492.142857142857, 1611.4285714285713], [1537.857142857143, 1539.9999999999998], [1369.2857142857142, 1508.5714285714284], [1206.4285714285716, 1531.4285714285713], [1166.4285714285716, 1539.9999999999998]]"
./AnnotedImage\image4_d.jpg,equationD95,"[[1729.2857142857142, 1651.4285714285713], [1963.5714285714284, 1691.4285714285713], [2006.4285714285716, 1559.9999999999998], [1780.7142857142858, 1542.8571428571427], [1706.4285714285716, 1545.7142857142856]]"
./AnnotedImage\image4_d.jpg,equationD96,"[[432.1428571428572, 1551.4285714285713], [417.857142857143, 1688.5714285714284], [512.1428571428572, 1739.9999999999998], [740.7142857142858, 1794.2857142857142], [746.4285714285716, 1662.8571428571427], [683.5714285714287, 1571.4285714285713], [640.7142857142858, 1537.1428571428569]]"
./AnnotedImage\image4_d.jpg,equationD97,"[[1766.4285714285716, 1677.1428571428569], [1672.142857142857, 1779.9999999999998], [1872.1428571428573, 1791.4285714285713], [1912.1428571428573, 1691.4285714285713], [1809.2857142857142, 1659.9999999999998]]"
./AnnotedImage\image4_d.jpg,equationD98,"[[360.7142857142859, 1742.8571428571427], [600.7142857142858, 1745.7142857142856], [723.5714285714287, 1825.7142857142856], [692.1428571428573, 1882.8571428571427], [549.2857142857144, 1891.4285714285713], [509.28571428571445, 1999.9999999999998], [215.0000000000001, 1994.285714285714], [146.42857142857156, 1839.9999999999998]]"
./AnnotedImage\image4_d.jpg,equationD99,"[[712.1428571428573, 1954.285714285714], [1037.857142857143, 2037.1428571428569], [1269.2857142857142, 2042.8571428571427], [1466.4285714285716, 2039.9999999999998], [1546.4285714285713, 1842.8571428571427], [1392.142857142857, 1799.9999999999998], [1237.857142857143, 1802.8571428571427], [1163.5714285714287, 1871.4285714285713], [957.8571428571429, 1842.8571428571427], [775.0, 1834.2857142857142], [695.0, 1885.7142857142856]]"
./AnnotedImage\image4_d.jpg,equationD100,"[[2055.0, 2017.1428571428569], [2306.4285714285716, 2014.285714285714], [2326.4285714285716, 1848.5714285714284], [2077.8571428571427, 1845.7142857142856]]"
./AnnotedImage\image4_d.jpg,equationD101,"[[395.0000000000001, 2122.8571428571427], [800.7142857142858, 2134.285714285714], [800.7142857142858, 1979.9999999999998], [632.1428571428572, 1974.285714285714], [443.57142857142867, 1985.7142857142856]]"
./AnnotedImage\image4_d.jpg,equationD102,"[[986.4285714285716, 2125.7142857142853], [1460.7142857142858, 2160.0], [1452.142857142857, 2028.5714285714284], [1083.5714285714287, 2039.9999999999998], [926.4285714285716, 2028.5714285714284]]"
./AnnotedImage\image4_d.jpg,equationD103,"[[1520.7142857142858, 2131.428571428571], [1609.2857142857142, 2240.0], [1840.7142857142858, 2200.0], [1835.0, 2111.428571428571], [2260.714285714286, 2191.428571428571], [2246.4285714285716, 2031.4285714285713], [1752.1428571428573, 1991.4285714285713], [1506.4285714285716, 1977.1428571428569]]"
./AnnotedImage\image4_d.jpg,equationD104,"[[749.2857142857144, 2131.428571428571], [729.2857142857144, 2248.5714285714284], [1083.5714285714287, 2217.142857142857], [1332.142857142857, 2225.7142857142853], [1315.0, 2134.285714285714], [1003.5714285714287, 2125.7142857142853], [897.8571428571429, 2091.428571428571]]"
./AnnotedImage\image4_d.jpg,equationD105,"[[349.28571428571445, 2222.8571428571427], [349.28571428571445, 2351.428571428571], [715.0, 2362.8571428571427], [755.0, 2225.7142857142853], [512.1428571428572, 2234.285714285714]]"
./AnnotedImage\image4_d.jpg,equationD106,"[[869.2857142857144, 2342.8571428571427], [1089.2857142857144, 2374.285714285714], [1749.2857142857142, 2351.428571428571], [1875.0, 2377.142857142857], [1989.2857142857142, 2260.0], [1977.8571428571427, 2214.285714285714], [1757.8571428571427, 2214.285714285714], [1675.0, 2262.8571428571427], [1540.7142857142858, 2214.285714285714], [1303.5714285714287, 2242.8571428571427], [1149.2857142857144, 2228.5714285714284], [957.8571428571429, 2257.142857142857], [843.5714285714287, 2228.5714285714284]]"
./AnnotedImage\image4_d.jpg,equationD107,"[[392.1428571428572, 2474.285714285714], [335.0000000000001, 2591.428571428571], [680.7142857142858, 2619.9999999999995], [835.0, 2608.5714285714284], [889.2857142857144, 2494.285714285714], [735.0, 2485.7142857142853]]"
./AnnotedImage\image4_d.jpg,equationD108,"[[980.7142857142858, 2585.7142857142853], [1249.2857142857142, 2599.9999999999995], [1235.0, 2514.285714285714], [1046.4285714285716, 2485.7142857142853], [977.8571428571429, 2519.9999999999995]]"
./AnnotedImage\image4_d.jpg,equationD109,"[[1503.5714285714287, 2637.142857142857], [1660.7142857142858, 2628.5714285714284], [1655.0, 2485.7142857142853], [1509.2857142857142, 2528.5714285714284]]"
./AnnotedImage\image4_d.jpg,equationD110,"[[2035.0, 2448.5714285714284], [2032.1428571428569, 2671.428571428571], [2172.142857142857, 2722.8571428571427], [2340.714285714286, 2662.8571428571427], [2352.142857142857, 2551.428571428571], [2352.142857142857, 2437.142857142857], [2177.8571428571427, 2431.428571428571]]"
./AnnotedImage\image4_d.jpg,equationD111,"[[883.5714285714287, 2662.8571428571427], [849.2857142857144, 2788.5714285714284], [886.4285714285716, 2808.5714285714284], [1137.857142857143, 2825.7142857142853], [1255.0, 2799.9999999999995], [1326.4285714285716, 2702.8571428571427], [1372.142857142857, 2639.9999999999995], [1303.5714285714287, 2591.428571428571], [1095.0, 2591.428571428571], [900.7142857142858, 2579.9999999999995]]"
./AnnotedImage\image4_d.jpg,equationD112,"[[1492.142857142857, 2662.8571428571427], [1506.4285714285716, 2742.8571428571427], [1717.8571428571427, 2719.9999999999995], [1786.4285714285716, 2708.5714285714284], [1789.2857142857142, 2622.8571428571427], [1637.857142857143, 2637.142857142857], [1512.142857142857, 2637.142857142857]]"
./AnnotedImage\image4_d.jpg,equationD113,"[[497.857142857143, 2779.9999999999995], [495.0000000000001, 2859.9999999999995], [666.4285714285716, 2865.7142857142853], [797.8571428571429, 2877.142857142857], [866.4285714285716, 2802.8571428571427], [780.7142857142858, 2765.7142857142853], [577.857142857143, 2765.7142857142853]]"
./AnnotedImage\image4_d.jpg,equationD114,"[[1375.0, 2785.7142857142853], [1352.142857142857, 2891.428571428571], [1723.5714285714284, 2888.5714285714284], [1735.0, 2837.142857142857], [1906.4285714285716, 2831.428571428571], [2115.0, 2822.8571428571427], [2115.0, 2719.9999999999995], [1812.1428571428573, 2714.285714285714], [1543.5714285714287, 2742.8571428571427], [1526.4285714285713, 2779.9999999999995]]"
./AnnotedImage\image4_d.jpg,equationD115,"[[935.0, 2879.9999999999995], [817.8571428571429, 2959.9999999999995], [806.4285714285716, 3037.142857142857], [1249.2857142857142, 3059.9999999999995], [1235.0, 2939.9999999999995], [1332.142857142857, 2934.285714285714], [1317.857142857143, 2862.8571428571427], [1097.857142857143, 2877.142857142857], [957.8571428571429, 2859.9999999999995]]"
./AnnotedImage\image4_d.jpg,equationD116,"[[1403.5714285714287, 2897.142857142857], [1412.142857142857, 2954.285714285714], [1603.5714285714287, 2991.428571428571], [1603.5714285714287, 2882.8571428571427]]"
./AnnotedImage\image4_d.jpg,equationD117,"[[1892.1428571428573, 2885.7142857142853], [1869.2857142857142, 2979.9999999999995], [2089.285714285714, 3014.285714285714], [2223.5714285714284, 2931.428571428571], [2189.285714285714, 2874.285714285714], [1955.0, 2882.8571428571427]]"
./AnnotedImage\image4_d.jpg,equationD118,"[[609.2857142857143, 3417.142857142857], [597.857142857143, 3462.8571428571427], [1675.0, 3445.7142857142853], [1686.4285714285716, 3394.2857142857138], [1486.4285714285716, 3397.142857142857], [1255.0, 3382.8571428571427], [989.2857142857144, 3399.9999999999995], [777.8571428571429, 3397.142857142857], [649.2857142857143, 3397.142857142857]]"
./AnnotedImage\image4_d.jpg,equationD119,"[[780.7142857142858, 3319.9999999999995], [737.8571428571429, 3379.9999999999995], [800.7142857142858, 3397.142857142857], [837.8571428571429, 3354.2857142857138], [975.0, 3354.2857142857138], [1146.4285714285716, 3354.2857142857138], [1335.0, 3342.8571428571427], [1340.7142857142858, 3291.428571428571], [1217.857142857143, 3297.142857142857], [972.1428571428571, 3305.7142857142853], [829.2857142857144, 3305.7142857142853]]"
./AnnotedImage\image4_d.jpg,equationD120,"[[1440.7142857142858, 3342.8571428571427], [1589.2857142857142, 3371.428571428571], [1677.857142857143, 3397.142857142857], [1740.7142857142858, 3351.428571428571], [1892.1428571428573, 3348.5714285714284], [1966.4285714285716, 3325.7142857142853], [1963.5714285714284, 3288.5714285714284], [1809.2857142857142, 3282.8571428571427], [1660.7142857142858, 3291.428571428571], [1515.0, 3291.428571428571], [1420.7142857142858, 3291.428571428571]]"
./AnnotedImage\image4_d.jpg,equationD121,"[[397.857142857143, 3114.2857142857138], [380.7142857142859, 3174.2857142857138], [512.1428571428572, 3219.9999999999995], [737.8571428571429, 3222.8571428571427], [886.4285714285716, 3222.8571428571427], [903.5714285714287, 3102.8571428571427], [775.0, 3128.5714285714284], [620.7142857142858, 3117.142857142857], [469.28571428571445, 3134.2857142857138]]"
./AnnotedImage\image4_d.jpg,equationD122,"[[1689.2857142857142, 3134.2857142857138], [1755.0, 3151.428571428571], [1826.4285714285716, 3171.428571428571], [1935.0, 3154.2857142857138], [2169.285714285714, 3194.2857142857138], [2243.5714285714284, 3142.8571428571427], [2275.0, 3057.142857142857], [2175.0, 3071.428571428571], [1975.0, 3079.9999999999995], [1843.5714285714284, 3068.5714285714284], [1712.1428571428573, 3077.142857142857]]"
