Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image1_g.jpg,EquationG7,"[[447.2500000000001, 652.0000000000002], [447.2500000000001, 694.5000000000002], [529.7500000000001, 699.5000000000002], [684.7500000000001, 704.5000000000002], [792.2500000000001, 709.5000000000002], [907.2500000000001, 704.5000000000002], [907.2500000000001, 764.5000000000002], [909.7500000000001, 712.0000000000002], [1049.75, 712.0000000000002], [1217.25, 714.5000000000002], [1319.75, 712.0000000000002], [1314.75, 679.5000000000002], [1214.75, 664.5000000000002], [1062.25, 667.0000000000002], [972.2500000000001, 667.0000000000002], [889.7500000000001, 659.5000000000002], [789.7500000000001, 654.5000000000002], [702.2500000000001, 654.5000000000002], [609.7500000000001, 654.5000000000002], [517.2500000000001, 647.0000000000002]]"
./AnnotedImage\image1_g.jpg,EquationG8,"[[1437.25, 664.5000000000002], [1442.25, 712.0000000000002], [1549.75, 744.5000000000002], [1657.25, 744.5000000000002], [1784.75, 752.0000000000002], [1887.25, 744.5000000000002], [1929.75, 664.5000000000002], [1912.25, 614.5000000000002], [1722.25, 622.0000000000002], [1654.75, 627.0000000000002], [1544.75, 632.0000000000002], [1474.75, 637.0000000000002]]"
./AnnotedImage\image1_g.jpg,TexteG5,"[[1954.75, 649.5000000000002], [1939.75, 679.5000000000002], [2002.25, 707.0000000000002], [2097.25, 702.0000000000002], [2169.75, 672.0000000000002], [2149.75, 622.0000000000002], [2009.75, 622.0000000000002]]"
./AnnotedImage\image1_g.jpg,TexteG6,"[[419.7500000000001, 729.5000000000002], [432.2500000000001, 782.0000000000002], [437.2500000000001, 822.0000000000002], [582.2500000000001, 834.5000000000002], [624.7500000000001, 827.0000000000002], [664.7500000000001, 774.5000000000002], [799.7500000000001, 769.5000000000002], [859.7500000000001, 762.0000000000002], [879.7500000000001, 719.5000000000002], [754.7500000000001, 719.5000000000002], [662.2500000000001, 724.5000000000002], [559.7500000000001, 712.0000000000002], [444.7500000000001, 719.5000000000002]]"
./AnnotedImage\image1_g.jpg,EquationG9,"[[657.2500000000001, 787.0000000000002], [669.7500000000001, 837.0000000000002], [804.7500000000001, 829.5000000000002], [842.2500000000001, 857.0000000000002], [892.2500000000001, 827.0000000000002], [877.2500000000001, 759.5000000000002], [772.2500000000001, 774.5000000000002], [712.2500000000001, 769.5000000000002]]"
./AnnotedImage\image1_g.jpg,EquationG10,"[[1314.75, 797.0000000000002], [1302.25, 834.5000000000002], [1139.75, 834.5000000000002], [949.7500000000001, 837.0000000000002], [849.7500000000001, 852.0000000000002], [822.2500000000001, 902.0000000000002], [822.2500000000001, 962.0000000000002], [934.7500000000001, 974.5000000000002], [1119.75, 959.5000000000002], [1267.25, 952.0000000000002], [1259.75, 867.0000000000002], [1444.75, 877.0000000000002], [1552.25, 874.5000000000002], [1524.75, 927.0000000000002], [1534.75, 954.5000000000002], [1672.25, 987.0000000000002], [1799.75, 984.5000000000002], [1914.75, 959.5000000000002], [1967.25, 869.5000000000002], [1827.25, 827.0000000000002], [1649.75, 824.5000000000002], [1654.75, 772.0000000000002], [1492.25, 749.5000000000002], [1422.25, 749.5000000000002], [1347.25, 779.5000000000002]]"
./AnnotedImage\image1_g.jpg,EquationG11,"[[717.2500000000001, 992.0000000000002], [642.2500000000001, 1022.0000000000002], [574.7500000000001, 1054.5000000000002], [577.2500000000001, 1114.5000000000002], [747.2500000000001, 1147.0000000000002], [892.2500000000001, 1134.5000000000002], [1107.25, 1144.5000000000002], [1299.75, 1137.0000000000002], [1492.25, 1097.0000000000002], [1749.75, 1097.0000000000002], [1872.25, 1107.0000000000002], [2059.75, 1117.0000000000002], [2112.25, 1092.0000000000002], [2127.25, 974.5000000000002], [1982.25, 989.5000000000002], [1812.25, 997.0000000000002], [1654.75, 994.5000000000002], [1507.25, 992.0000000000002], [1327.25, 987.0000000000002], [1107.25, 992.0000000000002], [1012.2500000000001, 982.0000000000002], [827.2500000000001, 977.0000000000002]]"
./AnnotedImage\image1_g.jpg,TexteG7,"[[1482.25, 1314.5000000000002], [1459.75, 1374.5000000000002], [1309.75, 1367.0000000000002], [1099.75, 1367.0000000000002], [984.7500000000001, 1379.5000000000002], [857.2500000000001, 1387.0000000000002], [752.2500000000001, 1397.0000000000002], [584.7500000000001, 1379.5000000000002], [444.7500000000001, 1359.5000000000002], [367.2500000000001, 1374.5000000000002], [384.7500000000001, 1464.5000000000002], [372.2500000000001, 1574.5000000000002], [474.7500000000001, 1642.0000000000002], [557.2500000000001, 1604.5000000000002], [577.2500000000001, 1522.0000000000002], [959.7500000000001, 1532.0000000000002], [1289.75, 1547.0000000000002], [1582.25, 1552.0000000000002], [1874.75, 1544.5000000000002], [2119.75, 1532.0000000000002], [2159.75, 1454.5000000000002], [2144.75, 1379.5000000000002], [2124.75, 1324.5000000000002], [1897.25, 1302.0000000000002], [1714.75, 1314.5000000000002], [1592.25, 1309.5000000000002]]"
./AnnotedImage\image1_g.jpg,TexteG8,"[[1662.25, 1172.0000000000002], [1699.75, 1259.5000000000002], [1937.25, 1267.0000000000002], [2167.25, 1269.5000000000002], [2207.25, 1202.0000000000002], [2209.75, 1157.0000000000002], [1987.25, 1154.5000000000002], [1869.75, 1157.0000000000002], [1769.75, 1159.5000000000002]]"
./AnnotedImage\image1_g.jpg,EquationG12,"[[939.7500000000001, 1549.5000000000002], [959.7500000000001, 1609.5000000000002], [1154.75, 1639.5000000000002], [1312.25, 1609.5000000000002], [1269.75, 1527.0000000000002], [1092.25, 1527.0000000000002], [999.7500000000001, 1522.0000000000002]]"
