Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image2_d.jpg,texteD31,"[[129.5757575757575, 3672.7272727272725], [108.36363636363626, 3733.333333333333], [772.0, 3727.272727272727], [1387.151515151515, 3733.333333333333], [1529.5757575757575, 3724.242424242424], [1550.7878787878785, 3666.6666666666665], [1768.969696969697, 3660.6060606060605], [1881.090909090909, 3654.5454545454545], [1826.5454545454545, 3615.151515151515], [1487.151515151515, 3612.121212121212], [1193.212121212121, 3627.272727272727], [944.7272727272725, 3618.181818181818], [747.7575757575758, 3627.272727272727], [435.6363636363635, 3630.30303030303], [299.27272727272725, 3648.4848484848485], [232.6060606060605, 3696.969696969697]]"
./AnnotedImage\image2_d.jpg,equationD36,"[[314.4242424242424, 324.24242424242425], [675.030303030303, 348.48484848484844], [699.2727272727273, 290.9090909090909], [687.151515151515, 245.45454545454544], [384.121212121212, 263.6363636363636], [299.27272727272725, 266.66666666666663]]"
./AnnotedImage\image2_d.jpg,equationD37,"[[802.3030303030303, 336.3636363636364], [1096.2424242424242, 339.3939393939394], [1156.8484848484848, 260.60606060606057], [1105.3333333333333, 227.27272727272725], [790.181818181818, 248.48484848484847]]"
./AnnotedImage\image2_d.jpg,equationD38,"[[1247.7575757575758, 242.4242424242424], [1214.4242424242423, 318.1818181818182], [1114.4242424242423, 351.5151515151515], [1220.4848484848483, 463.6363636363636], [1450.7878787878788, 466.66666666666663], [1475.030303030303, 339.3939393939394], [1417.4545454545453, 251.5151515151515]]"
./AnnotedImage\image2_d.jpg,equationD39,"[[441.69696969696963, 354.5454545454545], [429.5757575757575, 439.3939393939394], [605.3333333333333, 460.60606060606057], [875.030303030303, 472.7272727272727], [902.3030303030303, 351.5151515151515], [811.3939393939393, 336.3636363636364], [617.4545454545453, 351.5151515151515]]"
./AnnotedImage\image2_d.jpg,equationD40,"[[208.36363636363626, 545.4545454545454], [208.36363636363626, 630.3030303030303], [675.030303030303, 624.2424242424242], [705.3333333333333, 515.1515151515151]]"
./AnnotedImage\image2_d.jpg,equationD41,"[[844.7272727272727, 618.1818181818181], [1750.7878787878785, 621.2121212121211], [1744.7272727272725, 530.3030303030303], [1608.363636363636, 500.0], [1575.030303030303, 442.4242424242424], [1181.090909090909, 463.6363636363636], [1172.0, 536.3636363636364], [841.6969696969695, 530.3030303030303]]"
./AnnotedImage\image2_d.jpg,equationD42,"[[1181.090909090909, 800.0], [1453.8181818181818, 781.8181818181818], [1493.212121212121, 709.090909090909], [1426.5454545454545, 675.7575757575758], [1162.9090909090908, 687.8787878787879]]"
./AnnotedImage\image2_d.jpg,equationD43,"[[153.81818181818176, 945.4545454545454], [141.69696969696963, 1103.030303030303], [765.9393939393938, 1078.7878787878788], [890.181818181818, 957.5757575757575], [841.6969696969695, 881.8181818181818], [638.6666666666665, 909.090909090909], [390.18181818181813, 906.060606060606], [147.75757575757575, 900.0]]"
./AnnotedImage\image2_d.jpg,equationD44,"[[223.5151515151515, 1190.9090909090908], [275.030303030303, 1245.4545454545455], [311.3939393939394, 1245.4545454545455], [323.5151515151515, 1303.030303030303], [623.5151515151515, 1300.0], [614.4242424242423, 1236.3636363636363], [444.72727272727263, 1215.151515151515], [417.4545454545454, 1148.4848484848485], [229.5757575757575, 1154.5454545454545]]"
./AnnotedImage\image2_d.jpg,equationD45,"[[526.5454545454545, 1206.060606060606], [720.4848484848485, 1212.121212121212], [726.5454545454545, 1296.969696969697], [987.151515151515, 1303.030303030303], [1044.7272727272725, 1212.121212121212], [908.3636363636363, 1203.030303030303], [908.3636363636363, 1106.060606060606], [511.39393939393926, 1136.3636363636363]]"
./AnnotedImage\image2_d.jpg,equationD46,"[[1032.6060606060605, 1175.7575757575758], [1311.3939393939393, 1175.7575757575758], [1299.2727272727273, 1087.8787878787878], [1008.3636363636363, 1103.030303030303]]"
./AnnotedImage\image2_d.jpg,equationD47,"[[1796.242424242424, 1166.6666666666665], [2123.5151515151515, 1190.9090909090908], [2111.393939393939, 1057.5757575757575], [1772.0, 1090.9090909090908]]"
./AnnotedImage\image2_d.jpg,equationD48,"[[1187.151515151515, 1315.151515151515], [1399.2727272727273, 1284.8484848484848], [1526.5454545454545, 1260.6060606060605], [1687.151515151515, 1272.7272727272727], [1844.7272727272725, 1254.5454545454545], [1893.212121212121, 1193.939393939394], [1681.090909090909, 1160.6060606060605], [1387.151515151515, 1169.6969696969697], [1229.5757575757575, 1196.969696969697]]"
./AnnotedImage\image2_d.jpg,equationD49,"[[717.4545454545453, 1703.030303030303], [699.2727272727273, 1772.7272727272727], [1029.5757575757575, 1745.4545454545453], [993.212121212121, 1681.8181818181818]]"
./AnnotedImage\image2_d.jpg,equationD50,"[[147.75757575757575, 1778.7878787878788], [150.78787878787875, 1863.6363636363635], [311.3939393939394, 1857.5757575757575], [362.9090909090909, 1903.030303030303], [650.7878787878788, 1909.090909090909], [635.6363636363635, 1848.4848484848485], [756.8484848484848, 1839.3939393939393], [1138.6666666666665, 1827.2727272727273], [1153.8181818181818, 1715.151515151515], [862.9090909090908, 1763.6363636363635], [620.4848484848485, 1760.6060606060605], [411.3939393939394, 1751.5151515151515], [214.42424242424238, 1763.6363636363635]]"
./AnnotedImage\image2_d.jpg,equationD51,"[[1323.5151515151515, 1775.7575757575758], [1311.3939393939393, 1887.8787878787878], [1650.7878787878785, 1890.9090909090908], [1762.909090909091, 1809.090909090909], [1617.4545454545455, 1778.7878787878788], [1635.6363636363635, 1636.3636363636363], [1438.6666666666665, 1684.8484848484848], [1420.4848484848483, 1600.0], [1305.3333333333333, 1603.030303030303], [1308.3636363636363, 1730.3030303030303]]"
./AnnotedImage\image2_d.jpg,equationD52,"[[1153.8181818181818, 2100.0], [1778.060606060606, 2090.909090909091], [1778.060606060606, 2006.060606060606], [1381.090909090909, 2015.151515151515], [1132.6060606060605, 2033.3333333333333]]"
./AnnotedImage\image2_d.jpg,equationD53,"[[171.9999999999999, 2112.121212121212], [108.36363636363626, 2239.3939393939395], [165.93939393939388, 2263.6363636363635], [475.030303030303, 2248.4848484848485], [520.4848484848485, 2103.030303030303]]"
./AnnotedImage\image2_d.jpg,equationD54,"[[617.4545454545453, 2160.6060606060605], [614.4242424242423, 2239.3939393939395], [929.5757575757575, 2245.4545454545455], [944.7272727272725, 2145.4545454545455]]"
./AnnotedImage\image2_d.jpg,equationD55,"[[1099.2727272727273, 2227.272727272727], [1259.8787878787878, 2239.3939393939395], [1311.3939393939393, 2169.6969696969695], [1238.6666666666665, 2160.6060606060605], [1205.3333333333333, 2096.969696969697], [962.9090909090908, 2087.878787878788], [968.9696969696968, 2178.7878787878785], [1056.8484848484848, 2157.5757575757575]]"
./AnnotedImage\image2_d.jpg,equationD56,"[[1538.6666666666665, 2100.0], [1517.4545454545453, 2160.6060606060605], [1820.4848484848485, 2157.5757575757575], [1872.0, 2063.6363636363635]]"
./AnnotedImage\image2_d.jpg,equationD57,"[[1429.5757575757575, 2172.7272727272725], [1405.3333333333333, 2245.4545454545455], [1550.7878787878785, 2233.333333333333], [1562.909090909091, 2160.6060606060605]]"
./AnnotedImage\image2_d.jpg,equationD58,"[[402.30303030303025, 2260.6060606060605], [399.27272727272725, 2309.090909090909], [602.3030303030303, 2327.272727272727], [602.3030303030303, 2242.4242424242425]]"
./AnnotedImage\image2_d.jpg,equationD59,"[[1572.0, 2221.212121212121], [1562.909090909091, 2290.909090909091], [1675.030303030303, 2333.333333333333], [1802.30303030303, 2348.4848484848485], [1838.6666666666665, 2233.333333333333], [1693.212121212121, 2203.030303030303]]"
./AnnotedImage\image2_d.jpg,equationD60,"[[138.66666666666663, 2700.0], [147.75757575757575, 2812.121212121212], [538.6666666666665, 2812.121212121212], [572.0, 2712.121212121212], [493.21212121212113, 2693.939393939394], [287.1515151515151, 2724.242424242424], [284.121212121212, 2663.6363636363635]]"
./AnnotedImage\image2_d.jpg,equationD61,"[[753.8181818181818, 2715.151515151515], [956.8484848484848, 2706.060606060606], [968.9696969696968, 2612.121212121212], [750.7878787878788, 2615.151515151515]]"
./AnnotedImage\image2_d.jpg,equationD62,"[[1332.6060606060605, 2690.909090909091], [1399.2727272727273, 2700.0], [1656.8484848484845, 2693.939393939394], [1772.0, 2724.242424242424], [1835.6363636363635, 2609.090909090909], [1741.6969696969695, 2578.7878787878785], [1496.242424242424, 2609.090909090909], [1344.7272727272725, 2615.151515151515]]"
./AnnotedImage\image2_d.jpg,equationD63,"[[817.4545454545453, 2784.8484848484845], [1138.6666666666665, 2790.909090909091], [1178.060606060606, 2700.0], [1129.5757575757575, 2669.6969696969695], [993.212121212121, 2681.8181818181815], [950.7878787878788, 2718.181818181818], [799.2727272727273, 2712.121212121212]]"
./AnnotedImage\image2_d.jpg,equationD64,"[[190.18181818181813, 2915.151515151515], [441.69696969696963, 2893.939393939394], [508.36363636363626, 2948.4848484848485], [544.7272727272727, 2900.0], [553.8181818181818, 2778.7878787878785], [281.090909090909, 2821.212121212121], [244.72727272727263, 2830.30303030303]]"
./AnnotedImage\image2_d.jpg,equationD65,"[[623.5151515151515, 2903.030303030303], [859.8787878787878, 2903.030303030303], [923.5151515151515, 2796.969696969697], [820.4848484848485, 2793.939393939394], [617.4545454545453, 2800.0]]"
./AnnotedImage\image2_d.jpg,equationD66,"[[1017.4545454545453, 2881.8181818181815], [1250.7878787878788, 2872.7272727272725], [1223.5151515151515, 2763.6363636363635], [987.151515151515, 2784.8484848484845]]"
./AnnotedImage\image2_d.jpg,equationD67,"[[1665.939393939394, 2854.5454545454545], [1838.6666666666665, 2869.6969696969695], [1887.151515151515, 2769.6969696969695], [1650.7878787878785, 2742.4242424242425]]"
./AnnotedImage\image2_d.jpg,equationD68,"[[290.18181818181813, 3009.090909090909], [375.030303030303, 3027.272727272727], [393.21212121212113, 3084.8484848484845], [562.9090909090908, 3072.7272727272725], [520.4848484848485, 2948.4848484848485], [441.69696969696963, 2893.939393939394], [275.030303030303, 2921.212121212121]]"
./AnnotedImage\image2_d.jpg,equationD69,"[[720.4848484848485, 2981.8181818181815], [908.3636363636363, 2996.969696969697], [953.8181818181818, 2969.6969696969695], [975.030303030303, 2884.8484848484845], [932.6060606060605, 2836.363636363636], [865.9393939393938, 2918.181818181818], [729.5757575757575, 2887.8787878787875]]"
./AnnotedImage\image2_d.jpg,equationD70,"[[1278.060606060606, 3196.969696969697], [1402.3030303030303, 3196.969696969697], [1402.3030303030303, 3103.030303030303], [1308.3636363636363, 3112.121212121212]]"
./AnnotedImage\image2_d.jpg,equationD71,"[[1550.7878787878785, 3124.242424242424], [1556.8484848484845, 3227.272727272727], [1596.242424242424, 3269.6969696969695], [1662.909090909091, 3293.939393939394], [1714.4242424242425, 3200.0], [1772.0, 3196.969696969697], [1778.060606060606, 3090.9090909090905]]"
./AnnotedImage\image2_d.jpg,equationD72,"[[790.181818181818, 3333.333333333333], [932.6060606060605, 3339.393939393939], [956.8484848484848, 3384.8484848484845], [1262.9090909090908, 3384.8484848484845], [1365.9393939393938, 3375.7575757575755], [1378.060606060606, 3312.121212121212], [1129.5757575757575, 3324.242424242424], [1141.6969696969695, 3233.333333333333], [772.0, 3263.6363636363635]]"
./AnnotedImage\image2_d.jpg,equationD73,"[[1790.181818181818, 3187.8787878787875], [1787.151515151515, 3257.5757575757575], [1702.30303030303, 3269.6969696969695], [1675.030303030303, 3321.212121212121], [1847.7575757575755, 3330.30303030303], [1853.8181818181815, 3260.6060606060605], [2138.6666666666665, 3296.969696969697], [2138.6666666666665, 3118.181818181818], [1881.090909090909, 3136.363636363636]]"
./AnnotedImage\image2_d.jpg,equationD74,"[[484.121212121212, 3351.5151515151515], [496.24242424242414, 3406.060606060606], [817.4545454545453, 3400.0], [817.4545454545453, 3330.30303030303], [520.4848484848485, 3333.333333333333]]"
./AnnotedImage\image2_d.jpg,equationD75,"[[1544.7272727272725, 3360.6060606060605], [1550.7878787878785, 3478.7878787878785], [1793.212121212121, 3478.7878787878785], [1790.181818181818, 3357.5757575757575]]"
./AnnotedImage\image2_d.jpg,equationD76,"[[1423.5151515151515, 3190.9090909090905], [1387.151515151515, 3251.5151515151515], [1275.030303030303, 3263.6363636363635], [1265.9393939393938, 3321.212121212121], [1432.6060606060605, 3321.212121212121], [1429.5757575757575, 3275.7575757575755], [1493.212121212121, 3272.7272727272725], [1487.151515151515, 3169.6969696969695]]"
./AnnotedImage\image2_d.jpg,equationD77,"[[1890.181818181818, 3636.363636363636], [1881.090909090909, 3739.393939393939], [1984.121212121212, 3736.363636363636], [1935.6363636363635, 3606.060606060606]]"
