Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image5_g.jpg,EquationG68,"[[192.71428571428584, 2970.714285714286], [164.14285714285722, 3005.0], [47.000000000000114, 3019.285714285714], [44.142857142857224, 3105.0], [212.71428571428584, 3082.1428571428573], [367.00000000000006, 3087.857142857143], [407.00000000000006, 3093.5714285714284], [529.8571428571429, 3079.285714285714], [689.8571428571429, 3059.285714285714], [672.7142857142858, 2996.4285714285716], [578.4285714285716, 2953.571428571429], [495.5714285714286, 2950.714285714286], [387.00000000000006, 2945.0], [278.4285714285715, 2956.4285714285716]]"
./AnnotedImage\image5_g.jpg,EquationG69,"[[769.8571428571429, 2927.857142857143], [772.7142857142858, 3002.1428571428573], [858.4285714285716, 3010.714285714286], [1087.0, 3022.1428571428573], [1287.0, 3010.714285714286], [1375.5714285714287, 2987.857142857143], [1369.857142857143, 2947.857142857143], [1329.857142857143, 2916.4285714285716], [1221.2857142857142, 2907.857142857143], [1067.0, 2910.714285714286], [992.7142857142858, 2927.857142857143]]"
./AnnotedImage\image5_g.jpg,EquationG70,"[[1615.5714285714287, 2967.857142857143], [1624.142857142857, 3025.0], [1664.142857142857, 3045.0], [1738.4285714285716, 3062.1428571428573], [1821.2857142857142, 3065.0], [1995.5714285714284, 3065.0], [2058.4285714285716, 3039.285714285714], [2041.2857142857142, 2962.1428571428573], [1949.8571428571427, 2959.285714285714], [1789.8571428571427, 2953.571428571429], [1672.7142857142858, 2970.714285714286]]"
./AnnotedImage\image5_g.jpg,EquationG71,"[[289.85714285714295, 3216.4285714285716], [284.14285714285717, 3336.4285714285716], [598.4285714285716, 3325.0], [624.1428571428571, 3199.285714285714], [524.1428571428571, 3196.4285714285716], [467.00000000000006, 3207.857142857143], [375.5714285714286, 3216.4285714285716]]"
./AnnotedImage\image5_g.jpg,EquationG72,"[[1007.0, 3142.1428571428573], [1021.2857142857144, 3267.857142857143], [1415.5714285714287, 3273.5714285714284], [1944.1428571428573, 3247.857142857143], [2181.285714285714, 3233.5714285714284], [2149.8571428571427, 3122.1428571428573], [1949.8571428571427, 3142.1428571428573], [1789.8571428571427, 3133.5714285714284], [1672.7142857142858, 3145.0], [1487.0, 3130.714285714286], [1361.2857142857142, 3136.4285714285716], [1195.5714285714287, 3156.4285714285716], [1112.7142857142858, 3156.4285714285716]]"
./AnnotedImage\image5_g.jpg,TexteG27,"[[441.2857142857144, 10.714285714286037], [504.14285714285717, 110.71428571428602], [681.2857142857142, 162.14285714285745], [707.0, 339.28571428571456], [661.2857142857142, 450.714285714286], [621.2857142857142, 507.8571428571431], [598.4285714285716, 556.4285714285717], [652.7142857142858, 599.2857142857144], [772.7142857142858, 596.4285714285717], [901.2857142857144, 587.8571428571431], [1129.857142857143, 590.7142857142859], [1429.857142857143, 596.4285714285717], [1664.142857142857, 593.5714285714288], [1764.1428571428573, 599.2857142857144], [1861.2857142857142, 593.5714285714288], [2049.8571428571427, 593.5714285714288], [2292.714285714286, 630.7142857142859], [2418.4285714285716, 625.0000000000002], [2409.8571428571427, 493.57142857142884], [2138.4285714285716, 479.28571428571456], [1961.2857142857142, 465.0000000000003], [1821.2857142857142, 493.57142857142884], [1735.5714285714284, 479.28571428571456], [1704.142857142857, 393.57142857142884], [1867.0, 393.57142857142884], [1961.2857142857142, 387.8571428571432], [1969.8571428571427, 436.42857142857173], [2035.5714285714284, 453.57142857142884], [2201.285714285714, 465.0000000000003], [2433.0, 484.54216867469904], [2429.8571428571427, 322.14285714285745], [2433.0, 299.51428571428454], [2433.0, 102.14285714285745], [2432.714285714286, 42.142857142857466], [2321.285714285714, 30.71428571428604], [1947.0, 30.71428571428604], [1669.857142857143, 19.285714285714608], [1467.0, 13.571428571428894], [1161.2857142857144, 7.857142857143182], [844.1428571428573, 19.285714285714608], [538.4285714285716, 13.571428571428894], [381.2857142857144, 7.857142857143182]]"
./AnnotedImage\image5_g.jpg,TexteG28,"[[958.4285714285716, 579.2857142857146], [958.4285714285716, 687.8571428571431], [858.4285714285716, 693.5714285714288], [775.5714285714287, 705.0000000000002], [744.1428571428573, 736.4285714285717], [675.5714285714287, 805.0000000000002], [415.5714285714286, 750.7142857142859], [335.5714285714286, 762.1428571428573], [295.5714285714286, 879.2857142857144], [241.2857142857144, 947.857142857143], [212.71428571428584, 1016.4285714285716], [132.71428571428584, 1185.0000000000002], [87.00000000000011, 1407.8571428571431], [235.5714285714286, 1427.8571428571431], [447.00000000000006, 1419.2857142857144], [607.0, 1405.0000000000002], [632.7142857142858, 1390.714285714286], [624.1428571428571, 1325.0000000000002], [844.1428571428573, 1330.714285714286], [1041.2857142857144, 1316.4285714285718], [1101.2857142857144, 1316.4285714285718], [1092.7142857142858, 1402.1428571428573], [1335.5714285714287, 1416.4285714285718], [1644.142857142857, 1419.2857142857144], [1989.8571428571427, 1413.571428571429], [2349.8571428571427, 1407.8571428571431], [2329.8571428571427, 1330.714285714286], [2169.8571428571427, 1333.571428571429], [2067.0, 1316.4285714285718], [2012.7142857142858, 1239.2857142857144], [1844.1428571428573, 1219.2857142857144], [1669.857142857143, 1242.1428571428573], [1481.2857142857142, 1242.1428571428573], [1449.857142857143, 1233.571428571429], [1372.7142857142858, 1153.571428571429], [1301.2857142857142, 1142.1428571428573], [1287.0, 1239.2857142857144], [1081.2857142857144, 1256.4285714285718], [1009.8571428571429, 1245.0000000000002], [984.1428571428571, 1113.571428571429], [1087.0, 1130.714285714286], [1241.2857142857142, 1136.4285714285718], [1235.5714285714287, 1073.571428571429], [1192.7142857142858, 1067.8571428571431], [1175.5714285714287, 967.857142857143], [1212.7142857142858, 913.5714285714288], [1398.4285714285716, 905.0000000000002], [1504.142857142857, 896.4285714285717], [1501.2857142857142, 939.2857142857144], [1592.7142857142858, 970.7142857142859], [1589.857142857143, 1045.0000000000002], [1678.4285714285713, 1047.8571428571431], [1698.4285714285713, 945.0000000000002], [1909.8571428571427, 956.4285714285716], [2067.0, 945.0000000000002], [2095.5714285714284, 996.4285714285716], [2049.8571428571427, 1022.1428571428573], [1992.7142857142858, 1050.714285714286], [1878.4285714285716, 1050.714285714286], [1818.4285714285716, 1053.571428571429], [1821.2857142857142, 1113.571428571429], [2032.7142857142858, 1105.0000000000002], [2204.142857142857, 1119.2857142857147], [2309.8571428571427, 1099.2857142857147], [2332.714285714286, 996.4285714285716], [2409.8571428571427, 847.857142857143], [2401.285714285714, 719.2857142857144], [2358.4285714285716, 662.1428571428573], [2167.0, 685.0000000000002], [2004.1428571428573, 699.2857142857144], [1772.7142857142858, 693.5714285714288], [1787.0, 605.0000000000002], [1718.4285714285716, 593.5714285714288], [1672.7142857142858, 679.2857142857144], [1598.4285714285713, 699.2857142857144], [1589.857142857143, 582.1428571428573], [1435.5714285714287, 593.5714285714288], [1244.142857142857, 599.2857142857144]]"
./AnnotedImage\image5_g.jpg,TexteG29,"[[304.14285714285717, 1410.714285714286], [118.4285714285715, 1670.714285714286], [92.71428571428584, 1913.5714285714287], [67.00000000000011, 2067.857142857143], [212.71428571428584, 1953.5714285714287], [449.85714285714295, 1939.2857142857144], [501.2857142857144, 1987.8571428571431], [452.7142857142857, 2033.5714285714287], [321.2857142857144, 2027.8571428571431], [178.4285714285715, 2050.714285714286], [184.14285714285728, 2116.4285714285716], [487.00000000000006, 2079.2857142857147], [684.1428571428571, 2076.4285714285716], [1032.7142857142858, 2067.857142857143], [1184.142857142857, 2056.4285714285716], [1447.0, 2042.1428571428573], [1609.857142857143, 2042.1428571428573], [1829.8571428571427, 2036.4285714285716], [1912.7142857142858, 2059.2857142857147], [1924.1428571428573, 1959.2857142857144], [1687.0, 1959.2857142857144], [1449.857142857143, 1976.4285714285716], [1252.7142857142858, 1967.8571428571431], [1052.7142857142858, 1990.714285714286], [1035.5714285714287, 1896.4285714285716], [949.8571428571429, 1887.8571428571431], [987.0, 1827.8571428571431], [992.7142857142858, 1736.4285714285716], [1221.2857142857142, 1756.4285714285716], [1561.2857142857142, 1756.4285714285716], [1592.7142857142858, 1762.1428571428573], [1607.0, 1905.0000000000002], [1858.4285714285716, 1896.4285714285716], [1967.0, 1879.2857142857144], [2107.0, 1870.714285714286], [2347.0, 1893.5714285714287], [2429.8571428571427, 1879.2857142857144], [2433.0, 1839.4761904761897], [2432.714285714286, 1516.4285714285718], [2398.4285714285716, 1387.8571428571431], [2224.142857142857, 1402.1428571428573], [1949.8571428571427, 1393.571428571429], [1829.8571428571427, 1402.1428571428573], [1518.4285714285716, 1399.2857142857144], [1349.857142857143, 1382.1428571428573], [1141.2857142857144, 1387.8571428571431], [1092.7142857142858, 1416.4285714285718], [1044.142857142857, 1416.4285714285718], [844.1428571428573, 1413.571428571429], [661.2857142857142, 1427.8571428571431], [509.85714285714295, 1410.714285714286]]"
./AnnotedImage\image5_g.jpg,TexteG30,"[[472.7142857142857, 2456.4285714285716], [435.5714285714286, 2396.4285714285716], [332.71428571428584, 2382.1428571428573], [269.85714285714295, 2479.285714285714], [181.2857142857144, 2627.857142857143], [195.5714285714286, 2796.4285714285716], [318.4285714285715, 2816.4285714285716], [609.8571428571429, 2793.571428571429], [918.4285714285716, 2785.0], [1232.7142857142858, 2785.0], [1547.0, 2787.857142857143], [1672.7142857142858, 2782.1428571428573], [1921.2857142857142, 2773.571428571429], [2175.5714285714284, 2762.1428571428573], [2369.8571428571427, 2759.285714285714], [2433.0, 2737.512315270936], [2433.0, 2599.285714285714], [2241.285714285714, 2602.1428571428573], [2215.5714285714284, 2553.571428571429], [1978.4285714285716, 2556.4285714285716], [1878.4285714285716, 2556.4285714285716], [1858.4285714285716, 2599.285714285714], [1827.0, 2630.714285714286], [1789.8571428571427, 2665.0], [1729.8571428571427, 2673.571428571429], [1678.4285714285713, 2647.857142857143], [1481.2857142857142, 2627.857142857143], [1338.4285714285716, 2650.714285714286], [1249.857142857143, 2650.714285714286], [1078.4285714285716, 2636.4285714285716], [955.5714285714287, 2647.857142857143], [884.1428571428571, 2582.1428571428573], [781.2857142857144, 2559.285714285714], [741.2857142857144, 2582.1428571428573], [749.8571428571429, 2650.714285714286], [661.2857142857142, 2667.857142857143], [469.85714285714295, 2662.1428571428573], [381.2857142857144, 2662.1428571428573], [364.14285714285717, 2556.4285714285716], [475.5714285714286, 2527.857142857143]]"
./AnnotedImage\image5_g.jpg,TexteG31,"[[301.2857142857144, 2842.1428571428573], [104.14285714285722, 2810.714285714286], [69.85714285714295, 2887.857142857143], [61.28571428571439, 2953.571428571429], [64.14285714285722, 3002.1428571428573], [192.71428571428584, 2993.571428571429], [181.2857142857144, 2962.1428571428573], [264.14285714285717, 2945.0], [489.85714285714295, 2956.4285714285716], [604.1428571428571, 2945.0], [649.8571428571429, 2959.285714285714], [695.5714285714287, 2999.285714285714], [769.8571428571429, 2999.285714285714], [767.0, 2933.571428571429], [895.5714285714287, 2930.714285714286], [1035.5714285714287, 2936.4285714285716], [1215.5714285714287, 2936.4285714285716], [1372.7142857142858, 2919.285714285714], [1484.142857142857, 2913.571428571429], [1478.4285714285716, 2836.4285714285716], [1307.0, 2859.285714285714], [1118.4285714285716, 2859.285714285714], [929.8571428571429, 2882.1428571428573], [927.0, 2785.0], [732.7142857142858, 2790.714285714286], [692.7142857142858, 2845.0], [664.1428571428571, 2879.285714285714], [552.7142857142858, 2879.285714285714], [361.2857142857144, 2893.571428571429]]"
./AnnotedImage\image5_g.jpg,TexteG32,"[[704.1428571428573, 2996.4285714285716], [692.7142857142858, 3073.5714285714284], [547.0, 3065.0], [424.14285714285717, 3090.714285714286], [321.2857142857144, 3085.0], [264.14285714285717, 3082.1428571428573], [152.71428571428578, 3076.4285714285716], [61.28571428571439, 3076.4285714285716], [52.714285714285836, 3185.0], [69.85714285714295, 3296.4285714285716], [235.5714285714286, 3305.0], [281.2857142857144, 3290.714285714286], [284.14285714285717, 3205.0], [489.85714285714295, 3199.285714285714], [607.0, 3216.4285714285716], [618.4285714285716, 3310.714285714286], [992.7142857142858, 3296.4285714285716], [998.4285714285716, 3142.1428571428573], [1212.7142857142858, 3142.1428571428573], [1401.2857142857142, 3147.857142857143], [1607.0, 3159.285714285714], [1735.5714285714284, 3147.857142857143], [1981.2857142857142, 3153.5714285714284], [2275.5714285714284, 3150.714285714286], [2433.0, 3117.571428571429], [2418.4285714285716, 2956.4285714285716], [2224.142857142857, 2953.571428571429], [2098.4285714285716, 2953.571428571429], [2112.714285714286, 3005.0], [2049.8571428571427, 3036.4285714285716], [1984.1428571428573, 3059.285714285714], [1827.0, 3047.857142857143], [1712.7142857142858, 3056.4285714285716], [1612.7142857142858, 3045.0], [1595.5714285714287, 2973.571428571429], [1538.4285714285716, 2976.4285714285716], [1507.0, 3033.571428571429], [1469.857142857143, 3059.285714285714], [1361.2857142857142, 3033.571428571429], [1281.2857142857142, 3053.571428571429], [1172.7142857142858, 3053.571428571429], [1095.5714285714287, 3007.857142857143], [935.5714285714287, 3007.857142857143], [801.2857142857144, 3013.571428571429]]"
