Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image1_g_bis.jpg,EquationG11,"[[717.2500000000001, 992.0000000000002], [642.2500000000001, 1022.0000000000002], [574.7500000000001, 1054.5000000000002], [577.2500000000001, 1114.5000000000002], [747.2500000000001, 1147.0000000000002], [892.2500000000001, 1134.5000000000002], [1107.25, 1144.5000000000002], [1299.75, 1137.0000000000002], [1492.25, 1097.0000000000002], [1749.75, 1097.0000000000002], [1872.25, 1107.0000000000002], [2059.75, 1117.0000000000002], [2112.25, 1092.0000000000002], [2127.25, 974.5000000000002], [1982.25, 989.5000000000002], [1812.25, 997.0000000000002], [1654.75, 994.5000000000002], [1507.25, 992.0000000000002], [1327.25, 987.0000000000002], [1107.25, 992.0000000000002], [1012.2500000000001, 982.0000000000002], [827.2500000000001, 977.0000000000002]]"
./AnnotedImage\image1_g_bis.jpg,EquationG12,"[[939.7500000000001, 1549.5000000000002], [959.7500000000001, 1609.5000000000002], [1154.75, 1639.5000000000002], [1312.25, 1609.5000000000002], [1269.75, 1527.0000000000002], [1092.25, 1527.0000000000002], [999.7500000000001, 1522.0000000000002]]"
./AnnotedImage\image1_g_bis.jpg,texteD500,"[[1049.787878787879, 72.72727272727272], [1025.5454545454545, 142.4242424242424], [1246.757575757576, 121.2121212121212], [1271.0, 69.69696969696969]]"
./AnnotedImage\image1_g_bis.jpg,texteD501,"[[1301.3030303030305, 72.72727272727272], [1261.909090909091, 124.24242424242424], [1549.7878787878785, 142.4242424242424], [1549.7878787878785, 90.9090909090909]]"
./AnnotedImage\image1_g_bis.jpg,texteD502,"[[1580.090909090909, 63.63636363636363], [1571.0, 136.36363636363635], [1840.6969696969695, 139.39393939393938], [1864.939393939394, 63.63636363636363]]"
./AnnotedImage\image1_g_bis.jpg,texteD503,"[[1892.212121212121, 72.72727272727272], [1864.939393939394, 133.33333333333331], [2116.4545454545455, 127.27272727272727], [2128.5757575757575, 66.66666666666666]]"
./AnnotedImage\image1_g_bis.jpg,texteD504,"[[483.1212121212121, 157.57575757575756], [443.72727272727275, 230.30303030303028], [683.1212121212121, 215.15151515151513], [716.4545454545454, 142.4242424242424]]"
./AnnotedImage\image1_g_bis.jpg,texteD505,"[[740.6969696969696, 145.45454545454544], [713.4242424242424, 212.12121212121212], [904.3333333333334, 221.2121212121212], [913.4242424242424, 142.4242424242424]]"
./AnnotedImage\image1_g_bis.jpg,texteD506,"[[467.969696969697, 224.24242424242422], [437.66666666666674, 290.9090909090909], [761.9090909090909, 284.8484848484848], [816.4545454545454, 215.15151515151513]]"
./AnnotedImage\image1_g_bis.jpg,TexteG507,"[[913.4242424242424, 284.8484848484848], [880.0909090909091, 345.45454545454544], [1113.4242424242425, 354.5454545454545], [1119.4848484848485, 278.78787878787875]]"
./AnnotedImage\image1_g_bis.jpg,TexteG508,"[[483.1212121212121, 290.9090909090909], [464.939393939394, 372.7272727272727], [843.7272727272729, 351.5151515151515], [846.7575757575759, 290.9090909090909]]"
./AnnotedImage\image1_g_bis.jpg,TexteG509,"[[1398.2727272727275, 503.030303030303], [1383.121212121212, 560.6060606060606], [1580.090909090909, 557.5757575757575], [1574.030303030303, 509.09090909090907]]"
./AnnotedImage\image1_g_bis.jpg,TexteG510,"[[1752.8181818181815, 575.7575757575758], [1734.6363636363635, 624.2424242424242], [2016.4545454545455, 633.3333333333333], [2028.5757575757575, 539.3939393939394]]"
./AnnotedImage\image1_g_bis.jpg,TexteG511,"[[437.66666666666674, 560.6060606060606], [410.3939393939395, 627.2727272727273], [664.9393939393939, 639.3939393939394], [686.1515151515151, 548.4848484848485]]"
./AnnotedImage\image1_g_bis.jpg,TexteG512,"[[931.6060606060606, 766.6666666666666], [901.3030303030304, 818.1818181818181], [1134.6363636363635, 818.1818181818181], [1116.4545454545455, 754.5454545454545]]"
./AnnotedImage\image1_g_bis.jpg,TexteG513,"[[1510.3939393939395, 1296.969696969697], [1483.121212121212, 1366.6666666666665], [1716.4545454545455, 1378.7878787878788], [1731.6060606060605, 1293.9393939393938]]"
./AnnotedImage\image1_g_bis.jpg,TexteG514,"[[1740.6969696969695, 1312.121212121212], [1731.6060606060605, 1369.6969696969697], [2104.333333333333, 1381.8181818181818], [2104.333333333333, 1303.030303030303]]"
./AnnotedImage\image1_g_bis.jpg,TexteG515,"[[604.3333333333334, 1387.8787878787878], [567.9696969696971, 1481.8181818181818], [949.7878787878789, 1448.4848484848485], [977.0606060606061, 1375.7575757575758]]"
./AnnotedImage\image1_g_bis.jpg,TexteG516,"[[1195.242424242424, 1457.5757575757575], [1174.030303030303, 1527.2727272727273], [1549.7878787878785, 1533.3333333333333], [1586.151515151515, 1445.4545454545455]]"
./AnnotedImage\image1_g_bis.jpg,TexteG517,"[[1607.363636363636, 1451.5151515151515], [1583.121212121212, 1521.2121212121212], [1949.7878787878785, 1521.2121212121212], [1980.090909090909, 1445.4545454545455]]"
./AnnotedImage\image1_g_bis.jpg,TexteG518,"[[443.72727272727275, 718.1818181818181], [419.4848484848485, 766.6666666666666], [686.1515151515151, 763.6363636363636], [701.3030303030304, 718.1818181818181]]"
./AnnotedImage\image1_g_bis.jpg,TexteG519,"[[1107.3636363636365, 1366.6666666666665], [1055.848484848485, 1445.4545454545455], [1416.4545454545455, 1454.5454545454545], [1437.6666666666665, 1369.6969696969697]]"
./AnnotedImage\image1_g_bis.jpg,TexteG520,"[[1861.909090909091, 1157.5757575757575], [1852.8181818181815, 1215.151515151515], [2171.0, 1218.181818181818], [2183.121212121212, 1142.4242424242423]]"
./AnnotedImage\image1_g_bis.jpg,TexteG521,"[[719.4848484848486, 1463.6363636363635], [674.0303030303031, 1542.4242424242423], [974.0303030303031, 1521.2121212121212], [1019.4848484848484, 1460.6060606060605]]"
./AnnotedImage\image1_g_bis.jpg,TexteG522,"[[440.69696969696975, 1300.0], [871.0000000000001, 1315.151515151515], [886.1515151515151, 1251.5151515151515], [413.4242424242425, 1233.3333333333333]]"
