Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image2_g.jpg,EquationG23,"[[1251.5, 2588.5714285714284], [1271.5, 2651.428571428571], [1577.2142857142858, 2634.285714285714], [1597.2142857142858, 2585.7142857142853]]"
./AnnotedImage\image2_g.jpg,EquationG24,"[[1468.642857142857, 2634.285714285714], [1448.642857142857, 2717.142857142857], [1645.7857142857142, 2725.7142857142853], [1742.9285714285716, 2734.285714285714], [1765.7857142857142, 2625.7142857142853], [1705.7857142857142, 2631.428571428571], [1628.6428571428573, 2631.428571428571]]"
./AnnotedImage\image2_g.jpg,EquationG25,"[[1848.6428571428573, 2691.428571428571], [1854.3571428571427, 2777.142857142857], [2162.9285714285716, 2777.142857142857], [2168.642857142857, 2677.142857142857]]"
./AnnotedImage\image2_g.jpg,EquationG26,"[[508.64285714285717, 2777.142857142857], [485.7857142857144, 2831.428571428571], [531.5, 2851.428571428571], [837.2142857142858, 2862.8571428571427], [922.9285714285716, 2831.428571428571], [900.0714285714287, 2765.7142857142853], [674.3571428571429, 2757.142857142857]]"
./AnnotedImage\image2_g.jpg,EquationG27,"[[1060.0714285714287, 2825.7142857142853], [1057.2142857142858, 2908.5714285714284], [1208.642857142857, 2919.9999999999995], [1217.2142857142858, 3008.5714285714284], [1391.5, 3002.8571428571427], [1522.9285714285713, 3025.7142857142853], [1565.7857142857142, 2911.428571428571], [1454.357142857143, 2902.8571428571427], [1462.9285714285713, 2828.5714285714284], [1194.357142857143, 2819.9999999999995]]"
./AnnotedImage\image2_g.jpg,EquationG28,"[[1642.9285714285716, 2839.9999999999995], [1662.9285714285716, 2951.428571428571], [2008.6428571428569, 2957.142857142857], [1994.3571428571427, 2842.8571428571427], [1725.7857142857142, 2814.285714285714]]"
./AnnotedImage\image2_g.jpg,EquationG29,"[[468.64285714285717, 2962.8571428571427], [488.64285714285717, 3091.428571428571], [771.5, 3077.142857142857], [897.2142857142858, 3097.142857142857], [980.0714285714287, 3057.142857142857], [1108.642857142857, 3082.8571428571427], [1145.7857142857142, 3082.8571428571427], [1131.5, 2977.142857142857], [920.0714285714287, 2971.428571428571], [985.7857142857144, 2979.9999999999995], [1008.6428571428571, 2911.428571428571], [854.3571428571429, 2925.7142857142853], [800.0714285714287, 2928.5714285714284], [760.0714285714287, 2997.142857142857], [640.0714285714287, 2965.7142857142853], [502.9285714285715, 2959.9999999999995]]"
./AnnotedImage\image2_g.jpg,EquationG30,"[[1634.3571428571427, 2971.428571428571], [1645.7857142857142, 3074.2857142857138], [1774.3571428571427, 3097.142857142857], [1871.5, 3108.5714285714284], [1914.3571428571427, 3108.5714285714284], [1954.3571428571427, 3019.9999999999995], [1960.0714285714284, 2982.8571428571427], [1777.2142857142858, 2997.142857142857]]"
./AnnotedImage\image2_g.jpg,EquationG31,"[[654.3571428571429, 3079.9999999999995], [660.0714285714287, 3142.8571428571427], [794.3571428571429, 3157.142857142857], [911.5, 3148.5714285714284], [1005.7857142857144, 3159.9999999999995], [1077.2142857142858, 3148.5714285714284], [1080.0714285714287, 3074.2857142857138], [1008.6428571428571, 3068.5714285714284], [940.0714285714287, 3077.142857142857], [868.6428571428571, 3094.2857142857138], [802.9285714285716, 3077.142857142857], [728.6428571428573, 3085.7142857142853]]"
./AnnotedImage\image2_g.jpg,EquationG32,"[[951.5, 3251.428571428571], [954.3571428571429, 3299.9999999999995], [1025.7857142857144, 3314.2857142857138], [1140.0714285714287, 3334.2857142857138], [1174.357142857143, 3348.5714285714284], [1217.2142857142858, 3314.2857142857138], [1305.7857142857142, 3328.5714285714284], [1300.0714285714287, 3245.7142857142853], [1191.5, 3242.8571428571427], [1082.9285714285716, 3259.9999999999995]]"
./AnnotedImage\image2_g.jpg,EquationG33,"[[1431.5, 3071.428571428571], [1428.642857142857, 3137.142857142857], [1537.2142857142858, 3157.142857142857], [1617.2142857142858, 3165.7142857142853], [1657.2142857142858, 3199.9999999999995], [1688.6428571428573, 3199.9999999999995], [1708.6428571428573, 3159.9999999999995], [1728.6428571428573, 3114.2857142857138], [1728.6428571428573, 3085.7142857142853], [1622.9285714285716, 3082.8571428571427], [1545.7857142857142, 3082.8571428571427], [1480.0714285714287, 3062.8571428571427]]"
./AnnotedImage\image2_g.jpg,TexteG9,"[[457.2142857142857, 42.857142857142854], [457.2142857142857, 339.99999999999994], [602.9285714285716, 342.85714285714283], [597.2142857142858, 254.28571428571425], [965.7857142857144, 268.57142857142856], [1188.642857142857, 285.71428571428567], [1280.0714285714287, 251.42857142857142], [1305.7857142857142, 205.7142857142857], [1617.2142857142858, 217.1428571428571], [1774.3571428571427, 199.99999999999997], [2034.3571428571427, 214.28571428571428], [2242.0, 242.72994129158508], [2231.5, 57.14285714285714], [1680.0714285714284, 48.57142857142857], [1668.6428571428573, 119.99999999999999], [1600.0714285714287, 154.28571428571428], [1474.357142857143, 140.0], [1371.5, 140.0], [1242.9285714285716, 148.57142857142856], [1085.7857142857144, 125.71428571428571], [1071.5, 48.57142857142857]]"
./AnnotedImage\image2_g.jpg,TexteG10,"[[465.7857142857144, 359.99999999999994], [405.7857142857144, 908.5714285714284], [737.2142857142858, 908.5714285714284], [740.0714285714287, 877.1428571428571], [894.3571428571429, 885.7142857142857], [1017.2142857142858, 894.2857142857142], [1271.5, 871.4285714285713], [1425.7857142857142, 888.5714285714284], [1617.2142857142858, 865.7142857142857], [1760.0714285714284, 865.7142857142857], [2040.0714285714284, 877.1428571428571], [2234.3571428571427, 868.5714285714284], [2242.0, 759.6607142857126], [2242.0, 574.2857142857142], [2242.0, 382.85714285714283], [2237.214285714286, 285.71428571428567], [2034.3571428571427, 308.57142857142856], [1905.7857142857142, 288.57142857142856], [1731.5, 291.4285714285714], [1482.9285714285713, 280.0], [1328.642857142857, 274.2857142857143], [1251.5, 314.2857142857143], [1117.2142857142858, 357.1428571428571], [880.0714285714287, 351.4285714285714], [842.9285714285716, 391.4285714285714], [625.7857142857144, 382.85714285714283]]"
./AnnotedImage\image2_g.jpg,TexteG11,"[[700.0714285714287, 902.8571428571428], [500.0714285714286, 891.4285714285713], [442.9285714285715, 937.1428571428571], [454.35714285714295, 1145.7142857142856], [437.2142857142857, 1245.7142857142856], [602.9285714285716, 1245.7142857142856], [777.2142857142858, 1168.5714285714284], [808.6428571428571, 1102.8571428571427], [1014.3571428571429, 1102.8571428571427], [1128.642857142857, 1065.7142857142856], [1354.357142857143, 1085.7142857142856], [1428.642857142857, 1037.142857142857], [1551.5, 1022.8571428571428], [1505.7857142857142, 1128.5714285714284], [1565.7857142857142, 1137.142857142857], [1728.6428571428573, 1151.4285714285713], [1860.0714285714284, 1151.4285714285713], [1962.9285714285716, 1148.5714285714284], [2240.0714285714284, 1160.0], [2225.785714285714, 1022.8571428571428], [2220.0714285714284, 879.9999999999999], [2114.3571428571427, 877.1428571428571], [1865.7857142857142, 877.1428571428571], [1740.0714285714284, 871.4285714285713], [1608.642857142857, 874.2857142857142], [1488.642857142857, 871.4285714285713], [1342.9285714285716, 882.8571428571428], [1257.2142857142858, 871.4285714285713], [1142.9285714285716, 874.2857142857142], [1097.2142857142858, 885.7142857142857], [942.9285714285716, 879.9999999999999], [922.9285714285716, 879.9999999999999], [840.0714285714287, 968.5714285714284], [800.0714285714287, 1005.7142857142857], [751.5, 1005.7142857142857], [734.3571428571429, 925.7142857142857]]"
./AnnotedImage\image2_g.jpg,TexteG12,"[[334.35714285714295, 1062.8571428571427], [94.35714285714295, 1085.7142857142856], [71.50000000000011, 1357.142857142857], [380.0714285714286, 1382.8571428571427], [251.50000000000006, 1428.5714285714284], [180.0714285714286, 1431.4285714285713], [142.9285714285715, 1525.7142857142856], [385.7857142857144, 1522.8571428571427], [431.50000000000006, 1542.8571428571427], [468.64285714285717, 1554.2857142857142], [642.9285714285716, 1574.2857142857142], [751.5, 1565.7142857142856], [1002.9285714285716, 1574.2857142857142], [1188.642857142857, 1559.9999999999998], [1280.0714285714287, 1502.8571428571427], [1542.9285714285713, 1488.5714285714284], [1545.7857142857142, 1557.1428571428569], [1780.0714285714284, 1571.4285714285713], [2034.3571428571427, 1582.8571428571427], [2228.642857142857, 1588.5714285714284], [2242.0, 1449.6571428571438], [2188.642857142857, 1359.9999999999998], [2077.214285714286, 1351.4285714285713], [1942.9285714285716, 1345.7142857142856], [1862.9285714285716, 1328.5714285714284], [1734.3571428571427, 1331.4285714285713], [1685.7857142857142, 1322.8571428571427], [1677.2142857142858, 1262.8571428571427], [1514.357142857143, 1274.2857142857142], [1371.5, 1268.5714285714284], [1322.9285714285716, 1271.4285714285713], [1205.7857142857142, 1314.2857142857142], [1145.7857142857142, 1308.5714285714284], [1168.642857142857, 1282.8571428571427], [1085.7857142857144, 1262.8571428571427], [997.2142857142858, 1265.7142857142856], [925.7857142857144, 1268.5714285714284], [774.3571428571429, 1248.5714285714284], [662.9285714285716, 1248.5714285714284], [525.7857142857142, 1251.4285714285713], [428.64285714285717, 1254.2857142857142], [405.7857142857144, 1137.142857142857]]"
./AnnotedImage\image2_g.jpg,TexteG13,"[[388.64285714285717, 1677.1428571428569], [491.50000000000006, 1848.5714285714284], [485.7857142857144, 1911.4285714285713], [665.7857142857144, 1888.5714285714284], [774.3571428571429, 1879.9999999999998], [911.5, 1868.5714285714284], [1062.9285714285716, 1848.5714285714284], [1380.0714285714287, 1862.8571428571427], [1445.7857142857142, 1817.1428571428569], [1491.5, 1779.9999999999998], [1671.5, 1782.8571428571427], [1768.6428571428573, 1774.2857142857142], [1788.6428571428573, 1854.2857142857142], [1922.9285714285716, 1839.9999999999998], [1922.9285714285716, 1742.8571428571427], [2131.5, 1808.5714285714284], [2217.214285714286, 1754.2857142857142], [2211.5, 1628.5714285714284], [2040.0714285714284, 1599.9999999999998], [1882.9285714285716, 1597.1428571428569], [1771.5, 1622.8571428571427], [1731.5, 1642.8571428571427], [1600.0714285714287, 1634.2857142857142], [1542.9285714285713, 1614.2857142857142], [1314.357142857143, 1622.8571428571427], [1237.2142857142858, 1622.8571428571427], [1157.2142857142858, 1631.4285714285713], [1180.0714285714287, 1714.2857142857142], [1325.7857142857142, 1705.7142857142856], [1340.0714285714287, 1757.1428571428569], [1317.2142857142858, 1802.8571428571427], [1234.357142857143, 1802.8571428571427], [1125.7857142857142, 1791.4285714285713], [917.2142857142858, 1802.8571428571427], [808.6428571428571, 1817.1428571428569], [697.2142857142858, 1825.7142857142856], [620.0714285714287, 1814.2857142857142], [577.2142857142858, 1742.8571428571427], [560.0714285714287, 1671.4285714285713], [442.9285714285715, 1662.8571428571427]]"
./AnnotedImage\image2_g.jpg,EquationG34,"[[1414.357142857143, 1779.9999999999998], [1431.5, 1854.2857142857142], [1562.9285714285713, 1882.8571428571427], [1705.7857142857142, 1865.7142857142856], [1760.0714285714284, 1814.2857142857142], [1760.0714285714284, 1759.9999999999998], [1502.9285714285713, 1779.9999999999998]]"
./AnnotedImage\image2_g.jpg,TexteG14,"[[420.0714285714286, 2011.4285714285713], [420.0714285714286, 2617.142857142857], [1002.9285714285716, 2591.428571428571], [1214.357142857143, 2582.8571428571427], [1725.7857142857142, 2577.142857142857], [1945.7857142857142, 2579.9999999999995], [1948.6428571428573, 2485.7142857142853], [1611.5, 2522.8571428571427], [1625.7857142857142, 2442.8571428571427], [1888.6428571428573, 2457.142857142857], [1920.0714285714284, 2437.142857142857], [2211.5, 2422.8571428571427], [2217.214285714286, 2260.0], [2217.214285714286, 2077.142857142857], [2214.3571428571427, 2019.9999999999998], [1994.3571428571427, 2014.285714285714], [1757.2142857142858, 2008.5714285714284], [1582.9285714285713, 2014.285714285714], [1520.0714285714287, 1979.9999999999998], [1428.642857142857, 1974.285714285714], [1217.2142857142858, 1977.1428571428569], [1051.5, 1985.7142857142856], [828.6428571428571, 1974.285714285714], [697.2142857142858, 1974.285714285714], [565.7857142857142, 1974.285714285714], [485.7857142857144, 1988.5714285714284]]"
./AnnotedImage\image2_g.jpg,TexteG15,"[[442.9285714285715, 2631.428571428571], [460.0714285714286, 2768.5714285714284], [582.9285714285716, 2768.5714285714284], [834.3571428571429, 2757.142857142857], [920.0714285714287, 2762.8571428571427], [920.0714285714287, 2839.9999999999995], [911.5, 2911.428571428571], [1014.3571428571429, 2899.9999999999995], [1048.642857142857, 2831.428571428571], [1202.9285714285716, 2825.7142857142853], [1491.5, 2822.8571428571427], [1722.9285714285716, 2814.285714285714], [1868.6428571428573, 2831.428571428571], [1860.0714285714284, 2765.7142857142853], [1842.9285714285716, 2702.8571428571427], [2097.214285714286, 2679.9999999999995], [2214.3571428571427, 2688.5714285714284], [2222.9285714285716, 2577.142857142857], [2091.5, 2565.7142857142853], [1882.9285714285716, 2565.7142857142853], [1688.6428571428573, 2574.285714285714], [1582.9285714285713, 2574.285714285714], [1582.9285714285713, 2628.5714285714284], [1794.3571428571427, 2628.5714285714284], [1768.6428571428573, 2657.142857142857], [1771.5, 2728.5714285714284], [1740.0714285714284, 2734.285714285714], [1642.9285714285716, 2734.285714285714], [1480.0714285714287, 2728.5714285714284], [1317.2142857142858, 2717.142857142857], [1240.0714285714287, 2702.8571428571427], [1234.357142857143, 2665.7142857142853], [1231.5, 2574.285714285714], [1071.5, 2582.8571428571427], [934.3571428571429, 2591.428571428571], [737.2142857142858, 2611.428571428571], [571.5, 2611.428571428571]]"
./AnnotedImage\image2_g.jpg,TexteG16,"[[480.0714285714286, 3108.5714285714284], [422.9285714285715, 3599.9999999999995], [1148.642857142857, 3617.142857142857], [1177.2142857142858, 3565.7142857142853], [2188.642857142857, 3588.5714285714284], [2237.214285714286, 3257.142857142857], [2065.785714285714, 3251.428571428571], [1822.9285714285716, 3251.428571428571], [1640.0714285714284, 3257.142857142857], [1482.9285714285713, 3242.8571428571427], [1371.5, 3242.8571428571427], [1342.9285714285716, 3314.2857142857138], [1277.2142857142858, 3342.8571428571427], [1217.2142857142858, 3328.5714285714284], [1145.7857142857142, 3337.142857142857], [1028.642857142857, 3325.7142857142853], [917.2142857142858, 3319.9999999999995], [928.6428571428571, 3245.7142857142853], [1242.9285714285716, 3248.5714285714284], [1371.5, 3245.7142857142853], [1611.5, 3245.7142857142853], [1840.0714285714284, 3239.9999999999995], [2117.214285714286, 3251.428571428571], [2220.0714285714284, 3239.9999999999995], [2211.5, 3151.428571428571], [2131.5, 3077.142857142857], [2082.9285714285716, 2974.285714285714], [1994.3571428571427, 2997.142857142857], [1954.3571428571427, 3088.5714285714284], [1891.5, 3097.142857142857], [1762.9285714285716, 3099.9999999999995], [1745.7857142857142, 3165.7142857142853], [1728.6428571428573, 3208.5714285714284], [1611.5, 3211.428571428571], [1520.0714285714287, 3197.142857142857], [1505.7857142857142, 3151.428571428571], [1405.7857142857142, 3134.2857142857138], [1417.2142857142858, 3065.7142857142853], [1497.2142857142858, 3062.8571428571427], [1611.5, 3085.7142857142853], [1645.7857142857142, 3019.9999999999995], [1600.0714285714287, 3014.285714285714], [1497.2142857142858, 3028.5714285714284], [1374.357142857143, 2999.9999999999995], [1240.0714285714287, 3002.8571428571427], [1177.2142857142858, 3008.5714285714284], [1177.2142857142858, 3085.7142857142853], [1094.357142857143, 3079.9999999999995], [1091.5, 3122.8571428571427], [1091.5, 3165.7142857142853], [1028.642857142857, 3151.428571428571], [920.0714285714287, 3145.7142857142853], [834.3571428571429, 3151.428571428571], [728.6428571428573, 3154.2857142857138], [631.5, 3134.2857142857138], [628.6428571428573, 3074.2857142857138], [540.0714285714287, 3074.2857142857138]]"
