Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image9_d.jpg,equationD171,"[[1408.0151515151517, 466.66666666666663], [1359.5303030303032, 551.5151515151515], [1695.8939393939397, 581.8181818181818], [1729.2272727272727, 469.6969696969697], [1571.6515151515152, 484.8484848484848]]"
./AnnotedImage\image9_d.jpg,equationD172,"[[1089.8333333333335, 803.030303030303], [1083.7727272727275, 884.8484848484848], [1571.6515151515152, 896.9696969696969], [1808.0151515151517, 878.7878787878788], [1786.8030303030303, 736.3636363636364], [1586.8030303030305, 712.1212121212121], [1398.9242424242425, 742.4242424242424]]"
./AnnotedImage\image9_d.jpg,equationD173,"[[450.43939393939405, 1730.3030303030303], [435.2878787878789, 1912.121212121212], [768.6212121212122, 1860.6060606060605], [714.0757575757577, 1742.4242424242423]]"
./AnnotedImage\image9_d.jpg,equationD174,"[[1720.1363636363637, 1806.060606060606], [2171.651515151515, 1839.3939393939393], [2204.9848484848485, 1633.3333333333333], [1744.3787878787878, 1651.5151515151515], [1708.0151515151517, 1836.3636363636363]]"
./AnnotedImage\image9_d.jpg,equationD175,"[[1365.5909090909092, 1706.060606060606], [1711.0454545454547, 1715.151515151515], [1762.5606060606062, 1612.121212121212], [1356.5000000000002, 1612.121212121212]]"
./AnnotedImage\image9_d.jpg,equationD176,"[[177.7121212121213, 1966.6666666666665], [501.95454545454555, 1978.7878787878788], [498.92424242424255, 1893.9393939393938], [183.77272727272742, 1854.5454545454545]]"
./AnnotedImage\image9_d.jpg,equationD177,"[[774.6818181818182, 1842.4242424242423], [759.5303030303032, 1951.5151515151515], [795.8939393939395, 1987.8787878787878], [1008.0151515151517, 1936.3636363636363], [1183.7727272727275, 1933.3333333333333], [1217.1060606060607, 1784.8484848484848]]"
./AnnotedImage\image9_d.jpg,equationD178,"[[1350.439393939394, 1924.2424242424242], [1956.5000000000002, 1918.181818181818], [1977.7121212121212, 1821.212121212121], [1671.6515151515152, 1821.212121212121], [1359.5303030303032, 1812.121212121212]]"
./AnnotedImage\image9_d.jpg,equationD179,"[[1350.439393939394, 2087.878787878788], [1656.5000000000002, 2084.8484848484845], [1680.7424242424242, 1993.9393939393938], [1574.6818181818182, 1966.6666666666665], [1386.8030303030305, 1990.9090909090908]]"
./AnnotedImage\image9_d.jpg,equationD180,"[[286.8030303030304, 2445.4545454545455], [789.8333333333335, 2418.181818181818], [814.0757575757577, 2290.909090909091], [626.1969696969697, 2300.0], [374.6818181818183, 2306.060606060606], [289.8333333333334, 2372.7272727272725]]"
./AnnotedImage\image9_d.jpg,equationD181,"[[1386.8030303030305, 2345.4545454545455], [2041.3484848484848, 2345.4545454545455], [2080.742424242424, 2203.030303030303], [1932.2575757575758, 2157.5757575757575], [1765.5909090909092, 2175.7575757575755], [1744.3787878787878, 2275.7575757575755], [1468.6212121212122, 2278.7878787878785], [1398.9242424242425, 2275.7575757575755], [1368.6212121212122, 2300.0]]"
./AnnotedImage\image9_d.jpg,equationD182,"[[1062.5606060606062, 2206.060606060606], [1026.1969696969697, 2312.121212121212], [1347.409090909091, 2290.909090909091], [1411.0454545454547, 2203.030303030303], [1286.8030303030305, 2190.909090909091]]"
./AnnotedImage\image9_d.jpg,equationD183,"[[1244.378787878788, 2536.363636363636], [1141.348484848485, 2733.333333333333], [1104.9848484848485, 2857.5757575757575], [1311.0454545454547, 2872.7272727272725], [1489.8333333333335, 2887.8787878787875], [1720.1363636363637, 2863.6363636363635], [1811.0454545454547, 2615.151515151515], [1971.6515151515152, 2596.969696969697], [1980.7424242424242, 2503.030303030303], [1632.2575757575758, 2530.30303030303], [1356.5000000000002, 2530.30303030303]]"
./AnnotedImage\image9_d.jpg,equationD184,"[[1026.1969696969697, 3203.030303030303], [1486.8030303030305, 3257.5757575757575], [1495.8939393939395, 3112.121212121212], [1277.7121212121212, 3084.8484848484845], [1041.348484848485, 3084.8484848484845], [998.9242424242425, 3157.5757575757575]]"
./AnnotedImage\image9_d.jpg,equationD185,"[[1093.0384615384612, 1801.3461538461538], [1093.0384615384612, 1712.8846153846155], [912.2692307692307, 1712.8846153846155], [912.2692307692307, 1809.0384615384614]]"
./AnnotedImage\image9_d.jpg,equationD186,"[[912.2692307692307, 2047.4999999999998], [989.1923076923078, 2016.730769230769], [1339.1923076923078, 2009.0384615384614], [1281.5000000000002, 2089.8076923076924], [927.6538461538464, 2109.038461538462]]"
./AnnotedImage\image9_d.jpg,equationD187,"[[589.1923076923078, 197.50000000000009], [746.8846153846155, 220.57692307692315], [743.0384615384617, 305.1923076923078], [677.6538461538464, 309.0384615384616], [593.0384615384617, 278.26923076923083]]"
./AnnotedImage\image9_d.jpg,equationD188,"[[658.4230769230769, 1259.0384615384614], [819.9615384615383, 1251.3461538461538], [781.5000000000002, 1335.9615384615383], [666.1153846153845, 1335.9615384615383]]"
./AnnotedImage\image9_d.jpg,equationD189,"[[139.19230769230785, 2085.9615384615386], [266.1153846153845, 2066.7307692307695], [246.88461538461547, 1962.8846153846152], [93.03846153846166, 2016.730769230769]]"
./AnnotedImage\image9_d.jpg,equationD190,"[[181.5, 2166.7307692307695], [369.96153846153834, 2155.1923076923076], [354.5769230769231, 2251.346153846154], [196.88461538461547, 2251.346153846154]]"
./AnnotedImage\image9_d.jpg,equationD191,"[[1816.1153846153845, 1993.653846153846], [1819.9615384615383, 2066.7307692307695], [1923.8076923076922, 2074.423076923077], [1919.9615384615383, 2020.576923076923]]"
./AnnotedImage\image9_d.jpg,equationD192,"[[2004.576923076923, 1970.576923076923], [2181.5, 1989.8076923076922], [2169.961538461538, 2078.269230769231], [2008.423076923077, 2078.269230769231]]"
