Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image7_d.jpg,equationD144,"[[390.90909090909093, 581.7121212121212], [393.93939393939394, 724.1363636363637], [848.4848484848485, 702.9242424242425], [1284.8484848484848, 721.1060606060606], [1633.3333333333333, 705.9545454545455], [1800.0, 696.8636363636364], [1815.151515151515, 530.1969696969697], [1439.3939393939393, 527.1666666666667], [1163.6363636363635, 575.6515151515152], [821.212121212121, 560.5000000000001]]"
./AnnotedImage\image7_d.jpg,equationD145,"[[1296.9696969696968, 863.5303030303031], [1309.090909090909, 954.439393939394], [1475.7575757575758, 996.8636363636364], [1569.6969696969695, 1027.1666666666667], [1660.6060606060605, 1002.9242424242425], [1763.6363636363635, 942.3181818181819], [1833.333333333333, 827.1666666666667], [1669.6969696969695, 827.1666666666667], [1439.3939393939393, 857.469696969697]]"
./AnnotedImage\image7_d.jpg,equationD146,"[[1851.5151515151515, 954.439393939394], [2321.212121212121, 966.5606060606061], [2409.090909090909, 860.5], [2484.8484848484845, 802.9242424242425], [2487.8787878787875, 715.0454545454546], [2230.30303030303, 739.2878787878789], [2236.363636363636, 818.0757575757576], [2066.6666666666665, 827.1666666666667], [1827.272727272727, 821.1060606060606]]"
./AnnotedImage\image7_d.jpg,equationD147,"[[927.2727272727273, 1078.6818181818182], [933.3333333333333, 1193.8333333333335], [1430.3030303030303, 1208.9848484848485], [1693.939393939394, 1184.7424242424242], [2066.6666666666665, 1181.7121212121212], [2160.6060606060605, 1157.469696969697], [2160.6060606060605, 996.8636363636364], [1939.393939393939, 1036.2575757575758], [1939.393939393939, 951.409090909091], [1687.8787878787875, 984.7424242424242], [1606.060606060606, 1024.1363636363637], [1560.6060606060605, 1060.5], [1318.181818181818, 1060.5], [1139.3939393939393, 1045.348484848485]]"
./AnnotedImage\image7_d.jpg,equationD148,"[[760.6060606060605, 1172.6212121212122], [666.6666666666665, 1342.3181818181818], [1021.212121212121, 1345.348484848485], [1009.090909090909, 1199.8939393939395], [869.6969696969695, 1163.530303030303]]"
./AnnotedImage\image7_d.jpg,equationD149,"[[1318.181818181818, 1202.9242424242425], [1257.5757575757575, 1272.6212121212122], [1163.6363636363635, 1342.3181818181818], [1548.4848484848483, 1336.2575757575758], [1524.242424242424, 1233.2272727272727], [1406.060606060606, 1199.8939393939395]]"
./AnnotedImage\image7_d.jpg,equationD150,"[[1703.030303030303, 1324.1363636363637], [1981.8181818181815, 1302.9242424242425], [1984.8484848484845, 1190.8030303030303], [1787.8787878787875, 1163.530303030303], [1690.909090909091, 1205.9545454545455]]"
./AnnotedImage\image7_d.jpg,equationD151,"[[790.9090909090908, 1512.0151515151515], [1245.4545454545453, 1448.378787878788], [1245.4545454545453, 1363.530303030303], [1078.7878787878788, 1330.1969696969697], [824.2424242424242, 1348.378787878788], [760.6060606060605, 1445.348484848485]]"
./AnnotedImage\image7_d.jpg,equationD152,"[[1609.090909090909, 1575.6515151515152], [1954.5454545454545, 1542.3181818181818], [1966.6666666666665, 1436.2575757575758], [1854.5454545454545, 1436.2575757575758], [1739.3939393939395, 1396.8636363636365], [1736.363636363636, 1478.6818181818182], [1609.090909090909, 1490.8030303030303]]"
./AnnotedImage\image7_d.jpg,equationD153,"[[672.7272727272727, 1724.1363636363637], [951.5151515151515, 1705.9545454545455], [996.9696969696968, 1633.2272727272727], [903.030303030303, 1596.8636363636365], [784.8484848484848, 1569.590909090909], [724.2424242424242, 1633.2272727272727]]"
./AnnotedImage\image7_d.jpg,equationD154,"[[1287.8787878787878, 1696.8636363636365], [1560.6060606060605, 1669.590909090909], [1615.151515151515, 1590.8030303030303], [1363.6363636363635, 1624.1363636363637], [1263.6363636363635, 1624.1363636363637]]"
./AnnotedImage\image7_d.jpg,equationD155,"[[1660.6060606060605, 1666.560606060606], [2230.30303030303, 1630.1969696969697], [2227.272727272727, 1557.469696969697], [1912.121212121212, 1602.9242424242425], [1648.4848484848483, 1593.8333333333333]]"
./AnnotedImage\image7_d.jpg,equationD156,"[[493.93939393939394, 1875.6515151515152], [1012.121212121212, 1872.6212121212122], [1106.060606060606, 1781.7121212121212], [1275.7575757575758, 1760.5], [1387.8787878787878, 1742.3181818181818], [1509.090909090909, 1787.7727272727273], [1766.6666666666665, 1772.6212121212122], [1796.969696969697, 1696.8636363636365], [1748.4848484848485, 1642.3181818181818], [1590.9090909090908, 1636.2575757575758], [1481.8181818181818, 1687.7727272727273], [1284.8484848484848, 1690.8030303030303], [1124.2424242424242, 1739.2878787878788], [1048.4848484848485, 1690.8030303030303], [851.5151515151515, 1715.0454545454545], [712.121212121212, 1730.1969696969697], [633.3333333333333, 1699.8939393939395], [487.8787878787878, 1702.9242424242425]]"
./AnnotedImage\image7_d.jpg,equationD157,"[[1221.212121212121, 1899.8939393939395], [1306.060606060606, 1933.2272727272727], [1315.151515151515, 2005.9545454545455], [1512.121212121212, 1984.7424242424242], [1636.3636363636363, 1924.1363636363637], [1545.4545454545453, 1824.1363636363637], [1442.4242424242423, 1796.8636363636365], [1369.6969696969695, 1733.2272727272727], [1260.6060606060605, 1760.5]]"
./AnnotedImage\image7_d.jpg,equationD158,"[[2024.242424242424, 1933.2272727272727], [2303.030303030303, 1924.1363636363637], [2303.030303030303, 1802.9242424242425], [2218.181818181818, 1748.378787878788], [1990.909090909091, 1790.8030303030303], [1875.7575757575755, 1839.2878787878788], [1893.939393939394, 1948.378787878788], [1966.6666666666665, 1972.6212121212122]]"
./AnnotedImage\image7_d.jpg,equationD159,"[[751.5151515151515, 1902.9242424242425], [648.4848484848485, 2072.621212121212], [963.6363636363635, 2078.681818181818], [1227.2727272727273, 2036.2575757575758], [1200.0, 1887.7727272727273], [990.9090909090908, 1918.0757575757575]]"
./AnnotedImage\image7_d.jpg,equationD160,"[[1939.393939393939, 2036.2575757575758], [1951.5151515151515, 2093.8333333333335], [2193.939393939394, 2075.651515151515], [2245.4545454545455, 1987.7727272727273], [1990.909090909091, 2008.9848484848485]]"
./AnnotedImage\image7_d.jpg,equationD161,"[[457.57575757575756, 2251.409090909091], [530.3030303030303, 2321.1060606060605], [593.939393939394, 2342.318181818182], [603.030303030303, 2402.9242424242425], [636.3636363636363, 2375.651515151515], [742.4242424242423, 2378.681818181818], [821.212121212121, 2393.8333333333335], [896.9696969696968, 2315.0454545454545], [1130.3030303030303, 2339.287878787879], [1642.4242424242423, 2290.8030303030305], [2172.7272727272725, 2239.287878787879], [2372.7272727272725, 2184.742424242424], [2457.5757575757575, 2145.348484848485], [2475.7575757575755, 2087.7727272727275], [2463.6363636363635, 2063.530303030303], [2318.181818181818, 2057.469696969697], [1966.6666666666665, 2096.8636363636365], [1800.0, 2084.742424242424], [1821.212121212121, 2148.378787878788], [1751.5151515151515, 2208.9848484848485], [1672.7272727272725, 2133.2272727272725], [1487.8787878787878, 2108.9848484848485], [1242.4242424242423, 2154.439393939394], [1003.030303030303, 2175.651515151515], [1015.151515151515, 2196.8636363636365], [1233.3333333333333, 2205.9545454545455], [1239.3939393939393, 2239.287878787879], [987.8787878787878, 2281.712121212121], [869.6969696969695, 2284.742424242424], [869.6969696969695, 2230.1969696969695], [551.5151515151515, 2230.1969696969695]]"
./AnnotedImage\image7_d.jpg,equationD162,"[[566.6666666666667, 2415.0454545454545], [560.6060606060605, 2572.621212121212], [793.9393939393938, 2512.0151515151515], [890.9090909090908, 2475.651515151515], [1133.3333333333333, 2487.772727272727], [1266.6666666666665, 2472.621212121212], [1336.3636363636363, 2342.318181818182], [1100.0, 2318.0757575757575], [912.121212121212, 2378.681818181818], [712.121212121212, 2402.9242424242425], [651.5151515151515, 2372.621212121212]]"
./AnnotedImage\image7_d.jpg,equationD163,"[[742.4242424242423, 2636.2575757575755], [969.6969696969695, 2605.9545454545455], [939.3939393939393, 2484.742424242424], [730.3030303030303, 2527.1666666666665]]"
./AnnotedImage\image7_d.jpg,equationD164,"[[1427.2727272727273, 2545.348484848485], [1815.151515151515, 2512.0151515151515], [1848.4848484848485, 2454.439393939394], [1984.8484848484845, 2433.2272727272725], [2024.242424242424, 2369.590909090909], [1681.8181818181815, 2348.378787878788], [1427.2727272727273, 2405.9545454545455]]"
./AnnotedImage\image7_d.jpg,equationD165,"[[2112.121212121212, 2327.1666666666665], [2130.30303030303, 2418.0757575757575], [2439.393939393939, 2387.7727272727275], [2469.6969696969695, 2336.2575757575755], [2448.4848484848485, 2266.560606060606], [2163.6363636363635, 2293.8333333333335]]"
./AnnotedImage\image7_d.jpg,equationD166,"[[1954.5454545454545, 3521.1060606060605], [1957.5757575757575, 3636.2575757575755], [2090.9090909090905, 3654.439393939394], [2106.060606060606, 3608.9848484848485], [2054.5454545454545, 3508.9848484848485]]"
./AnnotedImage\image7_d.jpg,texteD43,"[[1878.7878787878785, 24.136363636363733], [1830.30303030303, 136.25757575757584], [2054.5454545454545, 136.25757575757584], [2212.121212121212, 160.50000000000009], [2381.8181818181815, 124.13636363636373], [2442.424242424242, 181.7121212121213], [2487.8787878787875, 63.53030303030312], [2427.272727272727, 15.045454545454641], [2175.7575757575755, 21.1060606060607], [1972.7272727272725, 24.136363636363733]]"
./AnnotedImage\image7_d.jpg,texteD44,"[[463.63636363636357, 63.53030303030312], [1000.0, 66.56060606060615], [1351.5151515151515, 69.59090909090918], [1645.4545454545453, 93.83333333333343], [1660.6060606060605, 163.53030303030312], [1448.4848484848483, 163.53030303030312], [1248.4848484848483, 184.74242424242433], [918.181818181818, 163.53030303030312], [818.181818181818, 172.6212121212122], [615.1515151515152, 202.92424242424252], [630.3030303030303, 360.50000000000006], [727.2727272727273, 357.46969696969705], [742.4242424242423, 478.68181818181824], [854.5454545454545, 539.2878787878789], [633.3333333333333, 569.5909090909091], [366.6666666666667, 575.6515151515152], [339.39393939393943, 712.0151515151516], [181.8181818181818, 675.6515151515152], [78.78787878787881, 248.37878787878796], [148.48484848484844, 115.04545454545463]]"
./AnnotedImage\image7_d.jpg,texteD45,"[[430.3030303030303, 736.2575757575759], [312.12121212121207, 960.5], [369.6969696969697, 1290.8030303030303], [615.1515151515152, 1290.8030303030303], [684.8484848484848, 1272.6212121212122], [748.4848484848485, 1160.5], [884.8484848484848, 1151.409090909091], [939.3939393939393, 1051.409090909091], [1145.4545454545453, 1048.378787878788], [1345.4545454545453, 1069.5909090909092], [1551.5151515151515, 1078.6818181818182], [1512.121212121212, 1039.2878787878788], [1503.030303030303, 1024.1363636363637], [1251.5151515151515, 1024.1363636363637], [1239.3939393939393, 972.6212121212121], [1251.5151515151515, 881.7121212121212], [1312.121212121212, 845.3484848484849], [1709.090909090909, 830.1969696969697], [2212.121212121212, 821.1060606060606], [2224.242424242424, 736.2575757575759], [2439.393939393939, 715.0454545454546], [2396.969696969697, 648.378787878788], [1857.5757575757575, 666.5606060606061], [1678.7878787878785, 705.9545454545455], [1306.060606060606, 730.1969696969697], [1218.181818181818, 702.9242424242425], [1203.030303030303, 808.9848484848485], [790.9090909090908, 812.0151515151516], [672.7272727272727, 815.0454545454546], [654.5454545454545, 739.2878787878789]]"
./AnnotedImage\image7_d.jpg,texteD46,"[[24.24242424242425, 1242.3181818181818], [21.212121212121247, 1602.9242424242425], [384.8484848484848, 1551.409090909091], [403.03030303030306, 1390.8030303030303], [336.3636363636363, 1230.1969696969697]]"
./AnnotedImage\image7_d.jpg,texteD47,"[[396.96969696969694, 1321.1060606060607], [387.8787878787878, 1821.1060606060605], [472.7272727272727, 1833.2272727272727], [475.7575757575757, 1699.8939393939395], [615.1515151515152, 1699.8939393939395], [748.4848484848485, 1566.560606060606], [821.212121212121, 1563.530303030303], [933.3333333333333, 1587.7727272727273], [1145.4545454545453, 1578.6818181818182], [1424.242424242424, 1533.2272727272727], [1578.7878787878788, 1527.1666666666667], [1718.181818181818, 1475.6515151515152], [1730.30303030303, 1390.8030303030303], [1954.5454545454545, 1399.8939393939395], [1978.7878787878785, 1530.1969696969697], [2454.5454545454545, 1481.7121212121212], [2493.939393939394, 1287.7727272727273], [2472.7272727272725, 1045.348484848485], [2421.212121212121, 951.409090909091], [1948.4848484848485, 981.7121212121212], [1957.5757575757575, 1021.1060606060606], [2169.6969696969695, 1021.1060606060606], [2190.9090909090905, 1160.5], [2036.363636363636, 1193.8333333333335], [2015.151515151515, 1302.9242424242425], [1751.5151515151515, 1336.2575757575758], [1660.6060606060605, 1327.1666666666667], [1690.909090909091, 1212.0151515151515], [1533.3333333333333, 1205.9545454545455], [1590.9090909090908, 1321.1060606060607], [1366.6666666666665, 1348.378787878788], [1239.3939393939393, 1360.5], [1281.8181818181818, 1460.5], [1021.212121212121, 1484.7424242424242], [790.9090909090908, 1521.1060606060607], [754.5454545454545, 1496.8636363636365], [787.8787878787878, 1390.8030303030303], [754.5454545454545, 1339.2878787878788], [572.7272727272727, 1348.378787878788]]"
./AnnotedImage\image7_d.jpg,texteD48,"[[612.121212121212, 2615.0454545454545], [593.939393939394, 2821.1060606060605], [563.6363636363635, 2933.2272727272725], [612.121212121212, 3012.0151515151515], [624.2424242424242, 3112.0151515151515], [918.181818181818, 3078.681818181818], [1136.3636363636363, 3048.378787878788], [1384.8484848484848, 3024.1363636363635], [1787.8787878787875, 2990.8030303030305], [2048.4848484848485, 2963.530303030303], [2387.8787878787875, 2945.348484848485], [2481.8181818181815, 2884.742424242424], [2472.7272727272725, 2699.8939393939395], [2451.5151515151515, 2505.9545454545455], [2466.6666666666665, 2442.318181818182], [2427.272727272727, 2384.742424242424], [2139.393939393939, 2405.9545454545455], [1903.030303030303, 2436.2575757575755], [1848.4848484848485, 2457.469696969697], [1812.121212121212, 2527.1666666666665], [1530.3030303030303, 2545.348484848485], [1024.2424242424242, 2587.772727272727], [851.5151515151515, 2624.1363636363635], [715.151515151515, 2624.1363636363635]]"
./AnnotedImage\image7_d.jpg,texteD49,"[[315.1515151515152, 3054.439393939394], [363.6363636363637, 3299.8939393939395], [621.2121212121212, 3330.1969696969695], [563.6363636363635, 3415.0454545454545], [800.0, 3424.1363636363635], [912.121212121212, 3442.3181818181815], [1103.030303030303, 3405.9545454545455], [1306.060606060606, 3408.9848484848485], [1606.060606060606, 3381.712121212121], [1863.6363636363635, 3357.469696969697], [2027.272727272727, 3357.469696969697], [2215.151515151515, 3336.2575757575755], [2424.242424242424, 3327.1666666666665], [2460.6060606060605, 3248.378787878788], [2430.30303030303, 3118.0757575757575], [2375.7575757575755, 2951.409090909091], [2072.7272727272725, 2972.621212121212], [1727.272727272727, 3005.9545454545455], [1445.4545454545453, 3027.1666666666665], [1157.5757575757575, 3036.2575757575755], [954.5454545454545, 3081.712121212121], [687.8787878787878, 3112.0151515151515], [569.6969696969697, 3093.8333333333335], [442.42424242424244, 3042.318181818182]]"
./AnnotedImage\image7_d.jpg,texteD50,"[[42.424242424242436, 3324.1363636363635], [563.6363636363635, 3342.318181818182], [590.909090909091, 3436.2575757575755], [787.8787878787878, 3454.439393939394], [1051.5151515151515, 3418.0757575757575], [1254.5454545454545, 3405.9545454545455], [1490.9090909090908, 3390.80303030303], [1754.5454545454545, 3381.712121212121], [1951.5151515151515, 3351.409090909091], [2218.181818181818, 3348.378787878788], [2439.393939393939, 3336.2575757575755], [2436.363636363636, 3424.1363636363635], [2466.6666666666665, 3636.2575757575755], [2133.333333333333, 3621.1060606060605], [2069.6969696969695, 3505.9545454545455], [1945.4545454545455, 3518.0757575757575], [1918.181818181818, 3645.348484848485], [1606.060606060606, 3612.0151515151515], [1675.7575757575755, 3569.590909090909], [1700.0, 3487.772727272727], [1575.7575757575758, 3490.80303030303], [1375.7575757575758, 3521.1060606060605], [1181.8181818181818, 3542.3181818181815], [1051.5151515151515, 3530.1969696969695], [990.9090909090908, 3581.712121212121], [881.8181818181818, 3581.712121212121], [778.7878787878788, 3602.9242424242425], [745.4545454545453, 3648.378787878788], [566.6666666666667, 3633.2272727272725], [290.90909090909093, 3648.378787878788], [30.30303030303031, 3630.1969696969695], [6.060606060606062, 3439.2878787878785]]"
./AnnotedImage\image7_d.jpg,equationD167,"[[787.8787878787878, 3648.378787878788], [1087.8787878787878, 3636.2575757575755], [1115.151515151515, 3560.5], [954.5454545454545, 3590.80303030303], [778.7878787878788, 3587.772727272727], [766.6666666666665, 3672.621212121212]]"
./AnnotedImage\image7_d.jpg,equationD168,"[[21.212121212121247, 705.9545454545455], [281.8181818181818, 712.0151515151516], [221.2121212121212, 781.7121212121212], [109.09090909090912, 781.7121212121212], [124.24242424242419, 872.6212121212121], [0.0, 884.7424242424242]]"
./AnnotedImage\image7_d.jpg,equationD169,"[[109.09090909090912, 912.0151515151516], [81.81818181818181, 999.8939393939395], [-1.4210854715202004e-14, 997.3371212121212], [0.0, 1190.8030303030303], [324.2424242424242, 1172.6212121212122], [278.7878787878788, 978.6818181818182], [218.1818181818182, 921.1060606060606], [175.7575757575758, 890.8030303030304]]"
./AnnotedImage\image7_d.jpg,equationD170,"[[1233.8709677419354, 2634.6935483870966], [1237.0967741935485, 2734.6935483870966], [1675.8064516129032, 2683.0806451612902], [1669.3548387096773, 2605.6612903225805], [1433.8709677419354, 2599.2096774193546]]"
./AnnotedImage\image7_d.jpg,equationD171,"[[1698.3870967741939, 1895.983870967742], [1627.41935483871, 1995.983870967742], [1637.0967741935485, 2057.274193548387], [1711.2903225806451, 2105.6612903225805], [1775.8064516129032, 2041.1451612903227]]"
./AnnotedImage\image7_d.jpg,texteD51,"[[408.0645161290324, 2086.306451612903], [998.3870967741939, 2057.274193548387], [1279.0322580645163, 1999.2096774193549], [1620.9677419354841, 1963.725806451613], [1617.741935483871, 2063.7258064516127], [1411.2903225806451, 2131.467741935484], [1024.1935483870968, 2173.4032258064512], [746.7741935483873, 2228.2419354838707], [472.5806451612905, 2241.1451612903224]]"
