Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image2_g_bis.jpg,EquationG23,"[[1251.5, 2588.5714285714284], [1271.5, 2651.428571428571], [1577.2142857142858, 2634.285714285714], [1597.2142857142858, 2585.7142857142853]]"
./AnnotedImage\image2_g_bis.jpg,EquationG24,"[[1468.642857142857, 2634.285714285714], [1448.642857142857, 2717.142857142857], [1645.7857142857142, 2725.7142857142853], [1742.9285714285716, 2734.285714285714], [1765.7857142857142, 2625.7142857142853], [1705.7857142857142, 2631.428571428571], [1628.6428571428573, 2631.428571428571]]"
./AnnotedImage\image2_g_bis.jpg,EquationG25,"[[1848.6428571428573, 2691.428571428571], [1854.3571428571427, 2777.142857142857], [2162.9285714285716, 2777.142857142857], [2168.642857142857, 2677.142857142857]]"
./AnnotedImage\image2_g_bis.jpg,EquationG26,"[[508.64285714285717, 2777.142857142857], [485.7857142857144, 2831.428571428571], [531.5, 2851.428571428571], [837.2142857142858, 2862.8571428571427], [922.9285714285716, 2831.428571428571], [900.0714285714287, 2765.7142857142853], [674.3571428571429, 2757.142857142857]]"
./AnnotedImage\image2_g_bis.jpg,EquationG27,"[[1060.0714285714287, 2825.7142857142853], [1057.2142857142858, 2908.5714285714284], [1208.642857142857, 2919.9999999999995], [1217.2142857142858, 3008.5714285714284], [1391.5, 3002.8571428571427], [1522.9285714285713, 3025.7142857142853], [1565.7857142857142, 2911.428571428571], [1454.357142857143, 2902.8571428571427], [1462.9285714285713, 2828.5714285714284], [1194.357142857143, 2819.9999999999995]]"
./AnnotedImage\image2_g_bis.jpg,EquationG28,"[[1642.9285714285716, 2839.9999999999995], [1662.9285714285716, 2951.428571428571], [2008.6428571428569, 2957.142857142857], [1994.3571428571427, 2842.8571428571427], [1725.7857142857142, 2814.285714285714]]"
./AnnotedImage\image2_g_bis.jpg,EquationG29,"[[468.64285714285717, 2962.8571428571427], [488.64285714285717, 3091.428571428571], [771.5, 3077.142857142857], [897.2142857142858, 3097.142857142857], [980.0714285714287, 3057.142857142857], [1108.642857142857, 3082.8571428571427], [1145.7857142857142, 3082.8571428571427], [1131.5, 2977.142857142857], [920.0714285714287, 2971.428571428571], [985.7857142857144, 2979.9999999999995], [1008.6428571428571, 2911.428571428571], [854.3571428571429, 2925.7142857142853], [800.0714285714287, 2928.5714285714284], [760.0714285714287, 2997.142857142857], [640.0714285714287, 2965.7142857142853], [502.9285714285715, 2959.9999999999995]]"
./AnnotedImage\image2_g_bis.jpg,EquationG30,"[[1634.3571428571427, 2971.428571428571], [1645.7857142857142, 3074.2857142857138], [1774.3571428571427, 3097.142857142857], [1871.5, 3108.5714285714284], [1914.3571428571427, 3108.5714285714284], [1954.3571428571427, 3019.9999999999995], [1960.0714285714284, 2982.8571428571427], [1777.2142857142858, 2997.142857142857]]"
./AnnotedImage\image2_g_bis.jpg,EquationG31,"[[654.3571428571429, 3079.9999999999995], [660.0714285714287, 3142.8571428571427], [794.3571428571429, 3157.142857142857], [911.5, 3148.5714285714284], [1005.7857142857144, 3159.9999999999995], [1077.2142857142858, 3148.5714285714284], [1080.0714285714287, 3074.2857142857138], [1008.6428571428571, 3068.5714285714284], [940.0714285714287, 3077.142857142857], [868.6428571428571, 3094.2857142857138], [802.9285714285716, 3077.142857142857], [728.6428571428573, 3085.7142857142853]]"
./AnnotedImage\image2_g_bis.jpg,EquationG32,"[[951.5, 3251.428571428571], [954.3571428571429, 3299.9999999999995], [1025.7857142857144, 3314.2857142857138], [1140.0714285714287, 3334.2857142857138], [1174.357142857143, 3348.5714285714284], [1217.2142857142858, 3314.2857142857138], [1305.7857142857142, 3328.5714285714284], [1300.0714285714287, 3245.7142857142853], [1191.5, 3242.8571428571427], [1082.9285714285716, 3259.9999999999995]]"
./AnnotedImage\image2_g_bis.jpg,EquationG33,"[[1431.5, 3071.428571428571], [1428.642857142857, 3137.142857142857], [1537.2142857142858, 3157.142857142857], [1617.2142857142858, 3165.7142857142853], [1657.2142857142858, 3199.9999999999995], [1688.6428571428573, 3199.9999999999995], [1708.6428571428573, 3159.9999999999995], [1728.6428571428573, 3114.2857142857138], [1728.6428571428573, 3085.7142857142853], [1622.9285714285716, 3082.8571428571427], [1545.7857142857142, 3082.8571428571427], [1480.0714285714287, 3062.8571428571427]]"
./AnnotedImage\image2_g_bis.jpg,EquationG34,"[[1414.357142857143, 1779.9999999999998], [1431.5, 1854.2857142857142], [1562.9285714285713, 1882.8571428571427], [1705.7857142857142, 1865.7142857142856], [1760.0714285714284, 1814.2857142857142], [1760.0714285714284, 1759.9999999999998], [1502.9285714285713, 1779.9999999999998]]"
./AnnotedImage\image2_g_bis.jpg,TexteG523,"[[473.58333333333326, 37.5], [444.4166666666665, 137.5], [781.9166666666665, 133.33333333333334], [798.5833333333333, 41.66666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG524,"[[477.75, 179.16666666666669], [431.9166666666665, 283.33333333333337], [815.25, 262.5], [794.4166666666665, 179.16666666666669]]"
./AnnotedImage\image2_g_bis.jpg,TexteG525,"[[473.58333333333326, 350.0], [419.4166666666665, 429.1666666666667], [844.4166666666665, 462.5], [911.0833333333335, 354.1666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG526,"[[1311.0833333333335, 337.5], [1261.0833333333335, 437.5], [1811.0833333333335, 429.1666666666667], [1848.5833333333335, 354.1666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG527,"[[836.0833333333333, 412.5], [781.9166666666665, 508.33333333333337], [1398.5833333333335, 508.33333333333337], [1427.75, 425.0]]"
./AnnotedImage\image2_g_bis.jpg,TexteG528,"[[1490.25, 420.83333333333337], [1427.75, 487.5], [2227.75, 512.5], [2231.9166666666665, 420.83333333333337]]"
./AnnotedImage\image2_g_bis.jpg,TexteG529,"[[777.75, 504.1666666666667], [765.25, 587.5], [1144.4166666666665, 570.8333333333334], [1186.0833333333335, 504.1666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG530,"[[1036.0833333333335, 575.0], [1015.25, 645.8333333333334], [1536.0833333333335, 641.6666666666667], [1552.75, 566.6666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG531,"[[473.58333333333326, 654.1666666666667], [436.08333333333326, 708.3333333333334], [936.0833333333335, 704.1666666666667], [948.5833333333335, 658.3333333333334]]"
./AnnotedImage\image2_g_bis.jpg,TexteG532,"[[1606.9166666666665, 616.6666666666667], [1569.4166666666665, 691.6666666666667], [2077.75, 695.8333333333334], [2123.5833333333335, 612.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG533,"[[1073.5833333333335, 695.8333333333334], [1044.4166666666665, 766.6666666666667], [1619.4166666666665, 745.8333333333334], [1619.4166666666665, 687.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG534,"[[444.4166666666665, 766.6666666666667], [427.75, 845.8333333333334], [873.5833333333333, 845.8333333333334], [869.4166666666665, 750.0]]"
./AnnotedImage\image2_g_bis.jpg,TexteG535,"[[956.9166666666665, 816.6666666666667], [923.5833333333335, 904.1666666666667], [1581.9166666666665, 875.0], [1619.4166666666665, 812.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG536,"[[1465.25, 941.6666666666667], [1440.25, 1025.0], [1861.0833333333335, 1000.0], [1902.75, 920.8333333333334]]"
./AnnotedImage\image2_g_bis.jpg,TexteG537,"[[1056.9166666666665, 929.1666666666667], [1019.4166666666665, 1012.5], [1419.4166666666665, 1012.5], [1448.5833333333335, 929.1666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG538,"[[1819.4166666666665, 1008.3333333333334], [1777.75, 1062.5], [2215.25, 1083.3333333333335], [2242.0, 1022.1904761904759]]"
./AnnotedImage\image2_g_bis.jpg,TexteG539,"[[461.08333333333326, 1304.1666666666667], [415.25, 1387.5], [1186.0833333333335, 1387.5], [1194.4166666666665, 1329.1666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG540,"[[1394.4166666666665, 1412.5], [1356.9166666666665, 1504.1666666666667], [1927.75, 1504.1666666666667], [1936.0833333333335, 1437.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG541,"[[440.25, 1995.8333333333335], [419.4166666666665, 2054.166666666667], [873.5833333333333, 2041.6666666666667], [873.5833333333333, 1966.6666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG542,"[[1156.9166666666665, 2037.5], [1123.5833333333335, 2104.166666666667], [1623.5833333333335, 2108.3333333333335], [1665.25, 2025.0]]"
./AnnotedImage\image2_g_bis.jpg,TexteG543,"[[1702.75, 2000.0], [1656.9166666666665, 2075.0], [2169.4166666666665, 2070.8333333333335], [2186.0833333333335, 1991.6666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG544,"[[956.9166666666665, 2175.0], [919.4166666666665, 2241.666666666667], [1452.75, 2212.5], [1440.25, 2137.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG545,"[[1644.4166666666665, 2154.166666666667], [1606.9166666666665, 2216.666666666667], [2086.0833333333335, 2200.0], [2086.0833333333335, 2141.666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG546,"[[1715.25, 2245.8333333333335], [1694.4166666666665, 2333.3333333333335], [2065.25, 2308.3333333333335], [2102.75, 2237.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG547,"[[436.08333333333326, 2291.666666666667], [406.9166666666665, 2395.8333333333335], [1011.0833333333335, 2350.0], [1011.0833333333335, 2270.8333333333335]]"
./AnnotedImage\image2_g_bis.jpg,TexteG548,"[[848.5833333333333, 2400.0], [827.75, 2487.5], [1277.75, 2470.8333333333335], [1290.25, 2387.5]]"
./AnnotedImage\image2_g_bis.jpg,TexteG549,"[[1444.4166666666665, 2400.0], [1427.75, 2470.8333333333335], [1923.5833333333335, 2445.8333333333335], [1931.9166666666665, 2345.8333333333335], [1411.0833333333335, 2370.8333333333335]]"
./AnnotedImage\image2_g_bis.jpg,TexteG550,"[[452.75, 2554.166666666667], [406.9166666666665, 2633.3333333333335], [848.5833333333333, 2608.3333333333335], [861.0833333333333, 2541.666666666667]]"
./AnnotedImage\image2_g_bis.jpg,TexteG551,"[[1073.5833333333335, 2545.8333333333335], [1048.5833333333335, 2600.0], [1473.5833333333335, 2583.3333333333335], [1461.0833333333335, 2508.3333333333335]]"
./AnnotedImage\image2_g_bis.jpg,TexteG552,"[[1077.75, 2716.666666666667], [1056.9166666666665, 2775.0], [1415.25, 2770.8333333333335], [1423.5833333333335, 2700.0]]"
