Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image7_g.jpg,EquationG97,"[[1114.2857142857144, 1202.8571428571427], [1108.5714285714287, 1294.2857142857142], [1482.857142857143, 1282.8571428571427], [1491.4285714285716, 1165.7142857142856], [1117.142857142857, 1171.4285714285713]]"
./AnnotedImage\image7_g.jpg,EquationG98,"[[1628.5714285714287, 1171.4285714285713], [1628.5714285714287, 1259.9999999999998], [1985.7142857142858, 1245.7142857142856], [1985.7142857142858, 1131.4285714285713]]"
./AnnotedImage\image7_g.jpg,EquationG99,"[[2108.5714285714284, 1122.8571428571427], [2111.4285714285716, 1228.5714285714284], [2325.714285714286, 1242.8571428571427], [2342.8571428571427, 1117.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG100,"[[65.7142857142859, 1194.2857142857142], [28.571428571428726, 1459.9999999999998], [382.857142857143, 1479.9999999999998], [337.1428571428572, 1211.4285714285713]]"
./AnnotedImage\image7_g.jpg,EquationG101,"[[517.1428571428572, 1334.2857142857142], [528.5714285714287, 1465.7142857142856], [1011.4285714285716, 1434.2857142857142], [994.2857142857144, 1322.8571428571427]]"
./AnnotedImage\image7_g.jpg,EquationG102,"[[1137.142857142857, 1299.9999999999998], [1137.142857142857, 1397.142857142857], [1642.857142857143, 1391.4285714285713], [1948.5714285714284, 1371.4285714285713], [1968.5714285714284, 1242.8571428571427], [1802.8571428571427, 1231.4285714285713], [1545.7142857142858, 1259.9999999999998], [1411.4285714285716, 1268.5714285714284], [1188.5714285714287, 1282.8571428571427]]"
./AnnotedImage\image7_g.jpg,EquationG103,"[[514.2857142857144, 1465.7142857142856], [531.4285714285716, 1654.2857142857142], [1117.142857142857, 1565.7142857142856], [1428.5714285714287, 1514.2857142857142], [1754.2857142857142, 1502.8571428571427], [1854.2857142857142, 1497.142857142857], [2354.285714285714, 1494.2857142857142], [2428.5714285714284, 1354.2857142857142], [1811.4285714285716, 1379.9999999999998], [1560.0, 1388.5714285714284], [1134.2857142857144, 1411.4285714285713], [880.0, 1448.5714285714284], [545.7142857142858, 1457.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG104,"[[1377.142857142857, 1508.5714285714284], [1357.142857142857, 1657.1428571428569], [1851.4285714285716, 1677.1428571428569], [1868.5714285714284, 1494.2857142857142]]"
./AnnotedImage\image7_g.jpg,EquationG105,"[[1185.7142857142858, 1645.7142857142856], [1191.4285714285716, 1765.7142857142856], [1782.8571428571427, 1751.4285714285713], [1751.4285714285716, 1645.7142857142856], [1454.2857142857142, 1631.4285714285713]]"
./AnnotedImage\image7_g.jpg,EquationG106,"[[751.4285714285716, 1777.1428571428569], [702.857142857143, 1979.9999999999998], [1011.4285714285716, 2037.1428571428569], [1265.7142857142858, 2034.285714285714], [1494.2857142857142, 1977.1428571428569], [2000.0, 1894.285714285714], [2157.142857142857, 1891.4285714285713], [2157.142857142857, 1702.8571428571427], [1594.2857142857142, 1737.1428571428569], [1368.5714285714287, 1759.9999999999998], [991.4285714285716, 1768.5714285714284]]"
./AnnotedImage\image7_g.jpg,EquationG107,"[[1728.5714285714287, 1937.1428571428569], [1740.0, 2057.142857142857], [2051.4285714285716, 2034.285714285714], [2068.5714285714284, 1899.9999999999998]]"
./AnnotedImage\image7_g.jpg,EquationG108,"[[1002.8571428571429, 2128.5714285714284], [1028.5714285714287, 2251.428571428571], [1442.857142857143, 2217.142857142857], [1502.857142857143, 2091.428571428571]]"
./AnnotedImage\image7_g.jpg,EquationG109,"[[1580.0, 2077.142857142857], [1574.2857142857142, 2191.428571428571], [2499.0, 2151.594725274725], [2488.5714285714284, 2034.285714285714], [1977.1428571428573, 2062.8571428571427]]"
./AnnotedImage\image7_g.jpg,EquationG110,"[[765.7142857142858, 2240.0], [762.8571428571429, 2357.142857142857], [934.2857142857144, 2365.7142857142853], [1102.857142857143, 2365.7142857142853], [1151.4285714285716, 2211.428571428571], [871.4285714285716, 2217.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG111,"[[1228.5714285714287, 2231.428571428571], [1245.7142857142858, 2348.5714285714284], [1491.4285714285716, 2360.0], [1491.4285714285716, 2214.285714285714]]"
./AnnotedImage\image7_g.jpg,EquationG112,"[[1665.7142857142858, 2185.7142857142853], [1660.0, 2334.285714285714], [1914.2857142857142, 2328.5714285714284], [1965.7142857142858, 2177.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG113,"[[1717.142857142857, 2517.142857142857], [1722.857142857143, 2628.5714285714284], [2017.1428571428573, 2611.428571428571], [1991.4285714285716, 2508.5714285714284]]"
./AnnotedImage\image7_g.jpg,EquationG114,"[[1705.7142857142858, 2608.5714285714284], [1717.142857142857, 2702.8571428571427], [2008.5714285714284, 2697.142857142857], [2022.8571428571427, 2608.5714285714284]]"
./AnnotedImage\image7_g.jpg,EquationG115,"[[791.4285714285716, 2722.8571428571427], [800.0, 2779.9999999999995], [1068.5714285714287, 2782.8571428571427], [1054.2857142857144, 2682.8571428571427], [874.2857142857144, 2702.8571428571427]]"
./AnnotedImage\image7_g.jpg,EquationG116,"[[688.5714285714287, 2785.7142857142853], [665.7142857142858, 2951.428571428571], [968.5714285714287, 2917.142857142857], [951.4285714285716, 2777.142857142857], [774.2857142857144, 2777.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG117,"[[1525.7142857142858, 2928.5714285714284], [1551.4285714285716, 3074.2857142857138], [1931.4285714285716, 3039.9999999999995], [1914.2857142857142, 2917.142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG118,"[[2037.1428571428573, 2908.5714285714284], [2040.0, 3031.428571428571], [2362.8571428571427, 3025.7142857142853], [2331.4285714285716, 2911.428571428571], [2002.8571428571427, 2894.285714285714]]"
./AnnotedImage\image7_g.jpg,EquationG119,"[[785.7142857142858, 3077.142857142857], [817.1428571428573, 3239.9999999999995], [1268.5714285714287, 3228.5714285714284], [1294.2857142857142, 3091.428571428571], [948.5714285714287, 3085.7142857142853]]"
./AnnotedImage\image7_g.jpg,EquationG120,"[[702.857142857143, 3245.7142857142853], [711.4285714285716, 3374.2857142857138], [928.5714285714287, 3388.5714285714284], [1111.4285714285716, 3411.428571428571], [1271.4285714285716, 3388.5714285714284], [1300.0, 3251.428571428571], [1037.142857142857, 3239.9999999999995], [888.5714285714287, 3234.2857142857138]]"
./AnnotedImage\image7_g.jpg,EquationG121,"[[1371.4285714285716, 3137.142857142857], [1371.4285714285716, 3322.8571428571427], [1968.5714285714284, 3279.9999999999995], [1937.1428571428573, 3122.8571428571427]]"
./AnnotedImage\image7_g.jpg,EquationG122,"[[2117.142857142857, 3119.9999999999995], [2114.285714285714, 3271.428571428571], [2320.0, 3268.5714285714284], [2322.8571428571427, 3105.7142857142853]]"
./AnnotedImage\image7_g.jpg,EquationG123,"[[1988.5714285714284, 3302.8571428571427], [2008.5714285714284, 3439.9999999999995], [2102.8571428571427, 3445.7142857142853], [2088.5714285714284, 3534.2857142857138], [2225.714285714286, 3539.9999999999995], [2431.4285714285716, 3497.142857142857], [2422.8571428571427, 3288.5714285714284]]"
./AnnotedImage\image7_g.jpg,EquationG124,"[[740.0, 3399.9999999999995], [728.5714285714287, 3468.5714285714284], [988.5714285714287, 3485.7142857142853], [1040.0, 3419.9999999999995], [1037.142857142857, 3399.9999999999995]]"
./AnnotedImage\image7_g.jpg,EquationG125,"[[634.2857142857144, 3462.8571428571427], [620.0000000000001, 3505.7142857142853], [657.1428571428572, 3531.428571428571], [945.7142857142858, 3542.8571428571427], [1074.2857142857144, 3525.7142857142853], [1091.4285714285716, 3465.7142857142853], [940.0, 3474.2857142857138], [814.2857142857144, 3459.9999999999995]]"
./AnnotedImage\image7_g.jpg,EquationG126,"[[1140.0, 3465.7142857142853], [1131.4285714285716, 3554.2857142857138], [1180.0, 3551.428571428571], [1200.0, 3534.2857142857138], [1500.0, 3517.142857142857], [1514.2857142857142, 3454.2857142857138], [1502.857142857143, 3419.9999999999995], [1114.2857142857144, 3451.428571428571]]"
./AnnotedImage\image7_g.jpg,EquationG127,"[[1897.1428571428573, 2751.428571428571], [1871.4285714285716, 2837.142857142857], [2185.714285714286, 2859.9999999999995], [2242.8571428571427, 2774.285714285714], [2082.8571428571427, 2759.9999999999995], [1985.7142857142858, 2754.285714285714]]"
./AnnotedImage\image7_g.jpg,EquationG128,"[[2202.8571428571427, 2448.5714285714284], [2194.285714285714, 2537.142857142857], [2294.285714285714, 2551.428571428571], [2314.285714285714, 2439.9999999999995]]"
./AnnotedImage\image7_g.jpg,EquationG129,"[[2120.0, 2602.8571428571427], [2111.4285714285716, 2688.5714285714284], [2422.8571428571427, 2685.7142857142853], [2465.714285714286, 2597.142857142857]]"
./AnnotedImage\image7_g.jpg,TexteG33,"[[114.28571428571445, 71.42857142857142], [165.7142857142859, 462.85714285714283], [428.57142857142867, 479.99999999999994], [554.2857142857144, 482.85714285714283], [531.4285714285716, 342.85714285714283], [905.7142857142858, 342.85714285714283], [882.8571428571429, 268.57142857142856], [668.5714285714287, 265.71428571428567], [654.2857142857143, 159.99999999999997], [1054.2857142857144, 148.57142857142856], [1080.0, 205.7142857142857], [1380.0, 199.99999999999997], [1531.4285714285716, 194.28571428571428], [1517.142857142857, 151.42857142857142], [1474.2857142857142, 65.71428571428571], [937.1428571428571, 17.142857142857142], [562.857142857143, 59.99999999999999]]"
./AnnotedImage\image7_g.jpg,TexteG34,"[[1368.5714285714287, 194.28571428571428], [1360.0, 297.1428571428571], [1380.0, 339.99999999999994], [874.2857142857144, 371.4285714285714], [894.2857142857144, 428.57142857142856], [1060.0, 428.57142857142856], [1040.0, 499.99999999999994], [1285.7142857142858, 485.71428571428567], [1554.2857142857142, 497.1428571428571], [1768.5714285714284, 445.71428571428567], [2017.1428571428573, 428.57142857142856], [2237.142857142857, 402.85714285714283], [2499.0, 402.85714285714283], [2499.0, 260.0], [1877.1428571428573, 274.2857142857143], [1751.4285714285716, 260.0], [1714.2857142857142, 174.28571428571428]]"
./AnnotedImage\image7_g.jpg,EquationG130,"[[1731.4285714285713, 165.7142857142857], [1734.2857142857142, 245.7142857142857], [2131.4285714285716, 265.71428571428567], [2131.4285714285716, 165.7142857142857]]"
./AnnotedImage\image7_g.jpg,EquationG131,"[[2237.142857142857, 174.28571428571428], [2222.8571428571427, 242.85714285714283], [2499.0, 257.26459627329194], [2499.0, 151.42857142857142]]"
./AnnotedImage\image7_g.jpg,TexteG35,"[[800.0, 537.1428571428571], [785.7142857142858, 477.1428571428571], [325.7142857142859, 502.85714285714283], [288.57142857142867, 614.2857142857142], [274.28571428571445, 788.5714285714284], [880.0, 751.4285714285713], [908.5714285714287, 651.4285714285713], [1068.5714285714287, 642.8571428571428], [1077.142857142857, 719.9999999999999], [1800.0, 665.7142857142857], [2440.0, 671.4285714285713], [2425.714285714286, 594.2857142857142], [2325.714285714286, 562.8571428571428], [2337.142857142857, 465.71428571428567], [2448.5714285714284, 431.4285714285714], [2417.142857142857, 402.85714285714283], [2037.1428571428573, 417.1428571428571], [1777.1428571428573, 437.1428571428571], [1788.5714285714284, 477.1428571428571], [1920.0, 494.2857142857142], [1951.4285714285716, 577.1428571428571], [1900.0, 599.9999999999999], [1745.7142857142858, 585.7142857142857], [1754.2857142857142, 494.2857142857142], [1745.7142857142858, 445.71428571428567], [1568.5714285714287, 468.57142857142856], [1351.4285714285716, 488.5714285714285], [1185.7142857142858, 497.1428571428571], [1060.0, 517.1428571428571], [922.8571428571429, 534.2857142857142]]"
./AnnotedImage\image7_g.jpg,TexteG36,"[[351.42857142857156, 797.1428571428571], [365.7142857142859, 1080.0], [828.5714285714287, 1068.5714285714284], [845.7142857142858, 962.8571428571428], [1168.5714285714287, 942.8571428571428], [1574.2857142857142, 939.9999999999999], [1580.0, 879.9999999999999], [1354.2857142857142, 874.2857142857142], [1377.142857142857, 825.7142857142857], [1425.7142857142858, 774.2857142857142], [1425.7142857142858, 742.8571428571428], [1677.142857142857, 737.1428571428571], [1728.5714285714287, 797.1428571428571], [1942.8571428571427, 768.5714285714284], [2182.8571428571427, 762.8571428571428], [2440.0, 745.7142857142857], [2491.4285714285716, 742.8571428571428], [2482.8571428571427, 665.7142857142857], [1917.1428571428573, 702.8571428571428], [1780.0, 668.5714285714286], [1571.4285714285716, 688.5714285714286], [1265.7142857142858, 697.1428571428571], [1157.142857142857, 742.8571428571428], [1080.0, 748.5714285714286], [937.1428571428571, 759.9999999999999], [828.5714285714287, 757.1428571428571], [665.7142857142858, 768.5714285714284], [542.857142857143, 785.7142857142857]]"
./AnnotedImage\image7_g.jpg,TexteG37,"[[402.857142857143, 1068.5714285714284], [420.0000000000001, 1234.2857142857142], [628.5714285714287, 1222.8571428571427], [577.1428571428572, 1262.8571428571427], [594.2857142857144, 1314.2857142857142], [662.857142857143, 1305.7142857142856], [671.4285714285716, 1219.9999999999998], [862.8571428571429, 1205.7142857142856], [874.2857142857144, 1297.142857142857], [1054.2857142857144, 1279.9999999999998], [1097.142857142857, 1194.2857142857142], [1280.0, 1185.7142857142856], [1437.142857142857, 1171.4285714285713], [1600.0, 1154.2857142857142], [1994.2857142857142, 1128.5714285714284], [2205.714285714286, 1111.4285714285713], [2451.4285714285716, 1105.7142857142856], [2488.5714285714284, 991.4285714285713], [2494.285714285714, 837.1428571428571], [2414.285714285714, 897.1428571428571], [2200.0, 925.7142857142857], [1880.0, 959.9999999999999], [1760.0, 977.142857142857], [1740.0, 1051.4285714285713], [1722.857142857143, 1097.142857142857], [1580.0, 1122.8571428571427], [1562.857142857143, 1057.142857142857], [1560.0, 985.7142857142857], [1151.4285714285716, 991.4285714285713], [1080.0, 1045.7142857142856], [1045.7142857142858, 1074.2857142857142], [922.8571428571429, 1065.7142857142856], [820.0, 1065.7142857142856], [722.8571428571429, 1071.4285714285713], [517.1428571428572, 1077.142857142857]]"
./AnnotedImage\image7_g.jpg,TexteG38,"[[554.2857142857144, 1645.7142857142856], [520.0000000000001, 1917.1428571428569], [642.857142857143, 1914.285714285714], [697.1428571428572, 1902.8571428571427], [745.7142857142858, 1757.1428571428569], [1194.2857142857144, 1748.5714285714284], [1200.0, 1648.5714285714284], [1317.142857142857, 1639.9999999999998], [1291.4285714285716, 1542.8571428571427], [842.8571428571429, 1602.8571428571427]]"
./AnnotedImage\image7_g.jpg,TexteG39,"[[1882.8571428571427, 1514.2857142857142], [1854.2857142857142, 1611.4285714285713], [2157.142857142857, 1617.1428571428569], [2151.4285714285716, 1862.8571428571427], [2440.0, 1817.1428571428569], [2437.142857142857, 1497.142857142857]]"
./AnnotedImage\image7_g.jpg,TexteG40,"[[742.8571428571429, 2008.5714285714284], [805.7142857142858, 2188.5714285714284], [954.2857142857144, 2188.5714285714284], [974.2857142857144, 2094.285714285714], [1597.142857142857, 2074.285714285714], [1608.5714285714287, 1999.9999999999998], [1354.2857142857142, 1999.9999999999998], [1088.5714285714287, 2042.8571428571427], [854.2857142857144, 2019.9999999999998]]"
./AnnotedImage\image7_g.jpg,TexteG41,"[[2188.5714285714284, 2160.0], [2202.8571428571427, 2285.7142857142853], [1940.0, 2337.142857142857], [1660.0, 2340.0], [1668.5714285714287, 2208.5714285714284], [1508.5714285714287, 2208.5714285714284], [1471.4285714285716, 2222.8571428571427], [1485.7142857142858, 2300.0], [1502.857142857143, 2351.428571428571], [1322.857142857143, 2351.428571428571], [1168.5714285714287, 2345.7142857142853], [991.4285714285716, 2371.428571428571], [700.0000000000001, 2371.428571428571], [634.2857142857144, 2371.428571428571], [585.7142857142858, 2374.285714285714], [577.1428571428572, 2519.9999999999995], [605.7142857142858, 2682.8571428571427], [617.1428571428572, 2751.428571428571], [697.1428571428572, 2774.285714285714], [788.5714285714287, 2765.7142857142853], [788.5714285714287, 2717.142857142857], [1054.2857142857144, 2688.5714285714284], [1074.2857142857144, 2771.428571428571], [1302.857142857143, 2779.9999999999995], [1662.857142857143, 2779.9999999999995], [1831.4285714285716, 2765.7142857142853], [2045.7142857142858, 2762.8571428571427], [2402.8571428571427, 2751.428571428571], [2480.0, 2688.5714285714284], [2214.285714285714, 2699.9999999999995], [1894.2857142857142, 2697.142857142857], [1665.7142857142858, 2697.142857142857], [1671.4285714285713, 2497.142857142857], [1668.5714285714287, 2537.142857142857], [1828.5714285714284, 2531.428571428571], [2034.2857142857142, 2517.142857142857], [2177.142857142857, 2522.8571428571427], [2191.4285714285716, 2437.142857142857], [2300.0, 2442.8571428571427], [2320.0, 2537.142857142857], [2499.0, 2534.430735930736], [2488.5714285714284, 2320.0], [2494.285714285714, 2168.5714285714284]]"
./AnnotedImage\image7_g.jpg,TexteG42,"[[971.4285714285716, 2811.428571428571], [980.0, 2917.142857142857], [745.7142857142858, 2945.7142857142853], [531.4285714285716, 2968.5714285714284], [334.28571428571445, 3011.428571428571], [342.857142857143, 3174.2857142857138], [514.2857142857144, 3351.428571428571], [685.7142857142858, 3322.8571428571427], [728.5714285714287, 3145.7142857142853], [794.2857142857144, 3077.142857142857], [1328.5714285714287, 3082.8571428571427], [1534.2857142857142, 3054.285714285714], [1497.142857142857, 2928.5714285714284], [1825.7142857142858, 2908.5714285714284], [2054.285714285714, 2908.5714285714284], [2362.8571428571427, 2908.5714285714284], [2420.0, 2871.428571428571], [2442.8571428571427, 2757.142857142857], [2251.4285714285716, 2745.7142857142853], [2240.0, 2825.7142857142853], [2131.4285714285716, 2854.285714285714], [1885.7142857142858, 2848.5714285714284], [1865.7142857142858, 2788.5714285714284], [1691.4285714285713, 2777.142857142857], [1494.2857142857142, 2777.142857142857], [1294.2857142857142, 2777.142857142857], [1094.2857142857144, 2794.285714285714]]"
./AnnotedImage\image7_g.jpg,TexteG43,"[[1331.4285714285716, 3262.8571428571427], [1331.4285714285716, 3379.9999999999995], [1617.142857142857, 3405.7142857142853], [1840.0, 3359.9999999999995], [2005.7142857142858, 3305.7142857142853], [1985.7142857142858, 3259.9999999999995], [1560.0, 3302.8571428571427]]"
./AnnotedImage\image7_g.jpg,TexteG44,"[[660.0000000000001, 3522.8571428571427], [682.857142857143, 3665.7142857142853], [1005.7142857142858, 3659.9999999999995], [1262.857142857143, 3657.142857142857], [1554.2857142857142, 3654.2857142857138], [1782.8571428571427, 3645.7142857142853], [2048.5714285714284, 3642.8571428571427], [2314.285714285714, 3634.2857142857138], [2448.5714285714284, 3617.142857142857], [2485.714285714286, 3531.428571428571], [2425.714285714286, 3517.142857142857], [2071.4285714285716, 3525.7142857142853], [1837.1428571428573, 3508.5714285714284], [1600.0, 3508.5714285714284], [1571.4285714285716, 3562.8571428571427], [1434.2857142857142, 3582.8571428571427], [1282.857142857143, 3571.428571428571], [1191.4285714285716, 3568.5714285714284], [1011.4285714285716, 3539.9999999999995], [857.1428571428573, 3539.9999999999995]]"
