Nom de l'image,Label,Coordonnées des points
./AnnotedImage\image5.jpg,texte,"[[528.2857142857146, 1945.3571428571431], [522.5714285714288, 2016.7857142857144], [1028.2857142857144, 1993.9285714285716], [1059.714285714286, 1933.9285714285716]]"
./AnnotedImage\image5.jpg,texte,"[[234.00000000000026, 2051.0714285714284], [245.42857142857167, 2128.214285714286], [1199.7142857142858, 2056.785714285714], [1216.8571428571431, 1996.7857142857144], [714.0000000000002, 2008.214285714286], [385.4285714285716, 2042.5000000000002]]"
./AnnotedImage\image5.jpg,texte,"[[1254.0000000000002, 1979.6428571428573], [1236.8571428571431, 2059.6428571428573], [1731.1428571428573, 2036.7857142857144], [1722.5714285714287, 1962.5000000000002], [1451.1428571428573, 1993.9285714285716]]"
./AnnotedImage\image5.jpg,texte,"[[739.7142857142859, 2296.785714285714], [751.1428571428573, 2396.785714285714], [1022.5714285714288, 2385.3571428571427], [1076.8571428571431, 2291.0714285714284], [891.1428571428573, 2305.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[234.00000000000026, 2648.214285714286], [231.1428571428574, 2733.9285714285716], [1065.4285714285716, 2685.3571428571427], [1085.4285714285716, 2636.785714285714], [636.8571428571431, 2676.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[1105.4285714285716, 2636.785714285714], [1088.2857142857144, 2688.214285714286], [1488.2857142857144, 2702.5], [1842.5714285714287, 2693.9285714285716], [1954.0, 2688.214285714286], [1956.857142857143, 2642.5], [1756.857142857143, 2679.642857142857], [1665.4285714285716, 2645.3571428571427], [1499.7142857142858, 2631.0714285714284], [1362.5714285714287, 2639.642857142857], [1276.8571428571431, 2662.5], [1208.2857142857144, 2645.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[1851.1428571428573, 2551.0714285714284], [1848.2857142857144, 2631.0714285714284], [2225.428571428571, 2625.3571428571427], [2225.428571428571, 2576.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[1976.857142857143, 2628.214285714286], [1968.2857142857144, 2682.5], [2385.428571428571, 2676.785714285714], [2385.428571428571, 2622.5], [2174.0, 2631.0714285714284]]"
./AnnotedImage\image5.jpg,texte,"[[274.0000000000002, 2731.0714285714284], [234.00000000000026, 2811.0714285714284], [711.1428571428573, 2796.785714285714], [731.1428571428573, 2713.9285714285716]]"
./AnnotedImage\image5.jpg,texte,"[[765.4285714285717, 2699.642857142857], [731.1428571428573, 2796.785714285714], [1288.2857142857144, 2791.0714285714284], [1276.8571428571431, 2702.5], [1005.4285714285717, 2693.9285714285716]]"
./AnnotedImage\image5.jpg,texte,"[[1294.0000000000002, 2691.0714285714284], [1299.7142857142858, 2773.9285714285716], [2342.5714285714284, 2768.214285714286], [2428.285714285714, 2736.785714285714], [2431.142857142857, 2685.3571428571427], [2182.5714285714284, 2688.214285714286], [1914.0, 2682.5], [1682.5714285714287, 2693.9285714285716], [1499.7142857142858, 2688.214285714286]]"
./AnnotedImage\image5.jpg,texte,"[[56.85714285714311, 2839.642857142857], [82.57142857142883, 2945.3571428571427], [351.14285714285734, 2951.0714285714284], [354.0000000000002, 2836.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[702.5714285714288, 2813.9285714285716], [696.8571428571431, 2876.785714285714], [942.5714285714288, 2871.0714285714284], [942.5714285714288, 2805.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[519.714285714286, 2891.0714285714284], [505.4285714285716, 2945.3571428571427], [814.0000000000002, 2931.0714285714284], [814.0000000000002, 2871.0714285714284]]"
./AnnotedImage\image5.jpg,texte,"[[1002.5714285714288, 2873.9285714285716], [999.7142857142859, 2931.0714285714284], [1325.4285714285716, 2913.9285714285716], [1342.5714285714287, 2856.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[1676.857142857143, 2779.642857142857], [1656.857142857143, 2836.785714285714], [1885.4285714285716, 2836.785714285714], [1891.1428571428573, 2785.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[311.14285714285734, 3076.785714285714], [294.0000000000002, 3125.3571428571427], [1116.8571428571431, 3108.214285714286], [1119.714285714286, 3071.0714285714284], [819.7142857142859, 3062.5], [536.8571428571431, 3065.3571428571427], [434.00000000000017, 3105.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[1468.2857142857144, 3048.214285714286], [1434.0000000000002, 3096.785714285714], [1974.0, 3091.0714285714284], [2216.8571428571427, 3073.928571428571], [2399.7142857142853, 3091.0714285714284], [2431.142857142857, 3031.0714285714284], [2254.0, 3016.785714285714], [2014.0, 3039.642857142857], [1942.5714285714287, 3065.3571428571427], [1848.2857142857144, 3048.214285714286], [1665.4285714285716, 3062.5]]"
./AnnotedImage\image5.jpg,texte,"[[1191.1428571428573, 3091.0714285714284], [1162.5714285714287, 3148.214285714286], [1508.2857142857144, 3145.3571428571427], [1516.8571428571431, 3099.642857142857]]"
./AnnotedImage\image5.jpg,texte,"[[2131.142857142857, 3085.3571428571427], [2119.714285714286, 3125.3571428571427], [2416.8571428571427, 3139.642857142857], [2411.142857142857, 3096.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[625.4285714285717, 3216.785714285714], [596.8571428571431, 3279.642857142857], [962.5714285714288, 3276.785714285714], [994.0000000000002, 3213.928571428571]]"
./AnnotedImage\image5.jpg,texte,"[[822.5714285714288, 3105.3571428571427], [794.0000000000002, 3151.0714285714284], [1151.1428571428573, 3142.5], [1151.1428571428573, 3102.5]]"
./AnnotedImage\image5.jpg,texte,"[[79.71428571428596, 3119.642857142857], [76.85714285714312, 3176.785714285714], [702.5714285714288, 3159.642857142857], [716.8571428571431, 3116.785714285714], [411.14285714285734, 3125.3571428571427]]"
./AnnotedImage\image5.jpg,texte,"[[759.7142857142859, 3153.928571428571], [736.8571428571431, 3211.0714285714284], [991.1428571428573, 3208.214285714286], [1005.4285714285717, 3159.642857142857]]"
./AnnotedImage\image5.jpg,texte,"[[868.2857142857144, 1651.071428571429], [856.8571428571431, 1748.214285714286], [1334.0000000000002, 1716.7857142857144], [1345.4285714285716, 1636.7857142857144]]"
./AnnotedImage\image5.jpg,texte,"[[2091.142857142857, 1533.9285714285718], [2079.714285714286, 1622.5000000000002], [2394.0, 1605.3571428571431], [2391.142857142857, 1542.5000000000002]]"
./AnnotedImage\image5.jpg,texte,"[[822.5714285714288, 3011.0714285714284], [814.0000000000002, 3045.3571428571427], [1102.5714285714287, 3053.9285714285716], [1085.4285714285716, 3016.785714285714]]"
./AnnotedImage\image5.jpg,texte,"[[931.1428571428573, 22.500000000000323], [911.1428571428573, 51.07142857142889], [1774.0000000000002, 62.50000000000032], [1776.857142857143, 31.071428571428896], [1359.7142857142858, 16.78571428571461]]"
./AnnotedImage\image5.jpg,equation,"[[1582.5714285714287, 51.07142857142889], [1545.4285714285716, 111.07142857142888], [1702.5714285714287, 111.07142857142888], [1722.5714285714287, 53.92857142857174]]"
./AnnotedImage\image5.jpg,equation,"[[1759.7142857142858, 65.35714285714317], [1745.4285714285716, 116.7857142857146], [1882.5714285714287, 119.64285714285745], [1882.5714285714287, 59.64285714285746]]"
./AnnotedImage\image5.jpg,equation,"[[2248.285714285714, 45.357142857143174], [2228.285714285714, 113.92857142857174], [2408.285714285714, 128.21428571428604], [2419.7142857142853, 33.92857142857175]]"
./AnnotedImage\image5.jpg,equation,"[[1194.0000000000002, 128.21428571428604], [1188.2857142857144, 168.21428571428604], [1282.5714285714287, 191.0714285714289], [1282.5714285714287, 125.35714285714317]]"
./AnnotedImage\image5.jpg,equation,"[[1394.0000000000002, 111.07142857142888], [1374.0000000000002, 176.78571428571462], [1476.8571428571431, 188.21428571428604], [1482.5714285714287, 113.92857142857174]]"
./AnnotedImage\image5.jpg,equation,"[[2371.142857142857, 196.7857142857146], [2362.5714285714284, 282.5000000000003], [2479.7142857142853, 282.5000000000003], [2448.285714285714, 193.92857142857176]]"
./AnnotedImage\image5.jpg,equation,"[[1562.5714285714287, 182.5000000000003], [1531.1428571428573, 259.64285714285745], [1665.4285714285716, 259.64285714285745], [1711.1428571428573, 182.5000000000003]]"
./AnnotedImage\image5.jpg,equation,"[[1754.0000000000002, 402.5000000000003], [1739.7142857142858, 485.3571428571431], [1968.2857142857144, 493.9285714285717], [1976.857142857143, 408.214285714286]]"
./AnnotedImage\image5.jpg,equation,"[[548.2857142857146, 568.214285714286], [539.714285714286, 696.7857142857146], [856.8571428571431, 691.0714285714288], [876.8571428571431, 605.3571428571431]]"
./AnnotedImage\image5.jpg,equation,"[[1619.7142857142858, 596.7857142857146], [1585.4285714285716, 679.6428571428573], [1674.0000000000002, 676.7857142857146], [1708.2857142857144, 596.7857142857146]]"
./AnnotedImage\image5.jpg,equation,"[[1814.0000000000002, 599.6428571428573], [1791.1428571428573, 682.5000000000002], [2011.1428571428573, 688.214285714286], [2036.857142857143, 579.6428571428575]]"
./AnnotedImage\image5.jpg,equation,"[[574.0000000000002, 708.214285714286], [576.8571428571431, 756.7857142857146], [674.0000000000002, 773.9285714285717], [671.1428571428573, 699.6428571428573]]"
./AnnotedImage\image5.jpg,equation,"[[982.5714285714288, 911.0714285714288], [954.0000000000002, 973.9285714285717], [1054.0000000000002, 971.0714285714288], [1068.2857142857144, 916.7857142857146]]"
./AnnotedImage\image5.jpg,equation,"[[1242.5714285714287, 899.6428571428573], [1222.5714285714287, 971.0714285714288], [1368.2857142857144, 971.0714285714288], [1394.0000000000002, 913.9285714285717]]"
./AnnotedImage\image5.jpg,equation,"[[1536.857142857143, 893.9285714285717], [1499.7142857142858, 959.6428571428573], [1602.5714285714287, 968.2142857142859], [1636.857142857143, 905.3571428571431]]"
./AnnotedImage\image5.jpg,equation,"[[671.1428571428573, 973.9285714285717], [642.5714285714288, 1028.214285714286], [748.2857142857146, 1031.071428571429], [779.7142857142859, 976.7857142857144]]"
./AnnotedImage\image5.jpg,equation,"[[1199.7142857142858, 968.2142857142859], [1171.1428571428573, 1062.5000000000002], [1551.1428571428573, 1082.5000000000002], [1556.857142857143, 968.2142857142859]]"
./AnnotedImage\image5.jpg,equation,"[[1722.5714285714287, 956.7857142857144], [1716.857142857143, 1062.5000000000002], [2011.1428571428573, 1059.6428571428576], [2048.285714285714, 942.5000000000002]]"
./AnnotedImage\image5.jpg,equation,"[[1282.5714285714287, 1068.214285714286], [1268.2857142857144, 1156.7857142857147], [1702.5714285714287, 1176.7857142857147], [1734.0000000000002, 1056.7857142857147]]"
./AnnotedImage\image5.jpg,equation,"[[1031.1428571428573, 1148.214285714286], [1002.5714285714288, 1265.3571428571431], [1251.1428571428573, 1251.071428571429], [1256.8571428571431, 1153.9285714285718]]"
./AnnotedImage\image5.jpg,equation,"[[1454.0000000000002, 1162.5000000000002], [1468.2857142857144, 1248.214285714286], [1791.1428571428573, 1253.9285714285718], [1794.0000000000002, 1139.6428571428576]]"
./AnnotedImage\image5.jpg,equation,"[[2074.0, 1133.9285714285718], [2071.142857142857, 1245.3571428571431], [2356.8571428571427, 1245.3571428571431], [2385.428571428571, 1102.5000000000002]]"
./AnnotedImage\image5.jpg,equation,"[[2071.142857142857, 1251.071428571429], [2071.142857142857, 1339.6428571428573], [2234.0, 1342.5000000000002], [2228.285714285714, 1245.3571428571431]]"
./AnnotedImage\image5.jpg,equation,"[[691.1428571428573, 1319.6428571428573], [676.8571428571431, 1408.214285714286], [1042.5714285714287, 1416.7857142857147], [1079.714285714286, 1325.3571428571431]]"
./AnnotedImage\image5.jpg,equation,"[[502.5714285714288, 1793.9285714285718], [462.5714285714288, 1856.7857142857144], [628.2857142857146, 1859.6428571428573], [654.0000000000002, 1793.9285714285718]]"
./AnnotedImage\image5.jpg,equation,"[[979.7142857142859, 1762.5000000000002], [976.857142857143, 1865.3571428571431], [1171.1428571428573, 1833.9285714285718], [1165.4285714285716, 1773.9285714285718]]"
./AnnotedImage\image5.jpg,equation,"[[1002.5714285714288, 1865.3571428571431], [976.857142857143, 1931.071428571429], [1159.714285714286, 1951.071428571429], [1259.7142857142858, 1825.3571428571431]]"
./AnnotedImage\image5.jpg,equation,"[[1354.0000000000002, 1813.9285714285718], [1348.2857142857144, 1888.214285714286], [1525.4285714285716, 1888.214285714286], [1525.4285714285716, 1813.9285714285718]]"
./AnnotedImage\image5.jpg,equation,"[[1774.0000000000002, 1882.5000000000002], [1771.1428571428573, 1968.214285714286], [1939.7142857142858, 1959.6428571428573], [1976.857142857143, 1873.9285714285718]]"
./AnnotedImage\image5.jpg,equation,"[[1308.2857142857144, 1913.9285714285716], [1296.8571428571431, 1976.7857142857144], [1554.0000000000002, 1991.071428571429], [1559.7142857142858, 1913.9285714285716]]"
./AnnotedImage\image5.jpg,equation,"[[1979.7142857142858, 1965.3571428571431], [1962.5714285714287, 2076.785714285714], [2294.0, 2079.6428571428573], [2316.8571428571427, 1951.071428571429]]"
./AnnotedImage\image5.jpg,equation,"[[668.2857142857146, 2102.5], [634.0000000000002, 2191.0714285714284], [859.7142857142859, 2199.6428571428573], [919.7142857142859, 2079.6428571428573]]"
./AnnotedImage\image5.jpg,equation,"[[1191.1428571428573, 2065.3571428571427], [1159.714285714286, 2142.5], [1385.4285714285716, 2153.9285714285716], [1454.0000000000002, 2048.214285714286]]"
./AnnotedImage\image5.jpg,equation,"[[1594.0000000000002, 2042.5000000000002], [1556.857142857143, 2125.3571428571427], [1816.857142857143, 2168.214285714286], [1851.1428571428573, 2042.5000000000002]]"
./AnnotedImage\image5.jpg,equation,"[[531.1428571428573, 2179.6428571428573], [505.4285714285716, 2313.9285714285716], [822.5714285714288, 2299.6428571428573], [842.5714285714288, 2199.6428571428573]]"
./AnnotedImage\image5.jpg,equation,"[[982.5714285714288, 2165.3571428571427], [959.7142857142859, 2293.9285714285716], [1216.8571428571431, 2305.3571428571427], [1254.0000000000002, 2153.9285714285716]]"
./AnnotedImage\image5.jpg,equation,"[[1874.0000000000002, 2128.214285714286], [1825.4285714285716, 2248.214285714286], [2159.714285714286, 2256.785714285714], [2205.428571428571, 2148.214285714286]]"
./AnnotedImage\image5.jpg,equation,"[[1499.7142857142858, 2139.6428571428573], [1434.0000000000002, 2256.785714285714], [1754.0000000000002, 2268.214285714286], [1751.1428571428573, 2179.6428571428573]]"
./AnnotedImage\image5.jpg,equation,"[[382.5714285714288, 2313.9285714285716], [362.5714285714288, 2391.0714285714284], [734.0000000000002, 2402.5], [748.2857142857146, 2325.3571428571427]]"
./AnnotedImage\image5.jpg,equation,"[[1102.5714285714287, 2291.0714285714284], [1079.714285714286, 2385.3571428571427], [1276.8571428571431, 2373.9285714285716], [1291.1428571428573, 2279.6428571428573]]"
./AnnotedImage\image5.jpg,equation,"[[1894.0, 2265.3571428571427], [1865.4285714285716, 2342.5], [2274.0, 2356.785714285714], [2279.714285714286, 2242.5]]"
./AnnotedImage\image5.jpg,equation,"[[488.28571428571445, 2405.3571428571427], [502.5714285714288, 2465.3571428571427], [1208.2857142857144, 2479.642857142857], [1219.7142857142858, 2368.214285714286], [862.5714285714288, 2402.5]]"
./AnnotedImage\image5.jpg,equation,"[[1348.2857142857144, 2365.3571428571427], [1351.1428571428573, 2439.642857142857], [1834.0000000000002, 2451.0714285714284], [1851.1428571428573, 2351.0714285714284]]"
./AnnotedImage\image5.jpg,equation,"[[1968.2857142857144, 2359.6428571428573], [1959.7142857142858, 2442.5], [2351.142857142857, 2465.3571428571427], [2385.428571428571, 2325.3571428571427], [2208.285714285714, 2365.3571428571427]]"
./AnnotedImage\image5.jpg,equation,"[[462.5714285714288, 2479.642857142857], [454.00000000000017, 2565.3571428571427], [814.0000000000002, 2551.0714285714284], [834.0000000000002, 2488.214285714286]]"
./AnnotedImage\image5.jpg,equation,"[[936.8571428571431, 2476.785714285714], [911.1428571428573, 2556.785714285714], [1222.5714285714287, 2582.5], [1376.8571428571431, 2531.0714285714284], [1434.0000000000002, 2456.785714285714], [1202.5714285714287, 2482.5]]"
./AnnotedImage\image5.jpg,equation,"[[385.4285714285716, 2571.0714285714284], [362.5714285714288, 2651.0714285714284], [668.2857142857146, 2673.9285714285716], [745.4285714285717, 2559.642857142857], [559.714285714286, 2559.642857142857]]"
./AnnotedImage\image5.jpg,equation,"[[956.857142857143, 2571.0714285714284], [931.1428571428573, 2648.214285714286], [1208.2857142857144, 2642.5], [1328.2857142857144, 2662.5], [1534.0000000000002, 2625.3571428571427], [1702.5714285714287, 2659.642857142857], [1794.0000000000002, 2699.642857142857], [1828.2857142857144, 2639.642857142857], [1825.4285714285716, 2573.9285714285716], [1682.5714285714287, 2553.9285714285716], [1559.7142857142858, 2536.785714285714], [1394.0000000000002, 2553.9285714285716], [1254.0000000000002, 2545.3571428571427], [1108.2857142857144, 2573.9285714285716]]"
./AnnotedImage\image5.jpg,equation,"[[1708.2857142857144, 2459.642857142857], [1688.2857142857144, 2548.214285714286], [1851.1428571428573, 2568.214285714286], [1899.7142857142858, 2559.642857142857], [1885.4285714285716, 2433.9285714285716]]"
./AnnotedImage\image5.jpg,equation,"[[2151.142857142857, 2468.214285714286], [2159.714285714286, 2562.5], [2251.142857142857, 2565.3571428571427], [2262.5714285714284, 2613.9285714285716], [2382.5714285714284, 2613.9285714285716], [2416.8571428571427, 2568.214285714286], [2408.285714285714, 2439.642857142857]]"
./AnnotedImage\image5.jpg,equation,"[[379.7142857142859, 2828.214285714286], [368.2857142857145, 2882.5], [485.4285714285716, 2896.785714285714], [579.714285714286, 2873.9285714285716], [588.2857142857146, 2825.3571428571427]]"
./AnnotedImage\image5.jpg,equation,"[[954.0000000000002, 2808.214285714286], [936.8571428571431, 2891.0714285714284], [1074.0000000000002, 2856.785714285714], [1082.5714285714287, 2808.214285714286]]"
./AnnotedImage\image5.jpg,equation,"[[1319.7142857142858, 2788.214285714286], [1305.4285714285716, 2868.214285714286], [1485.4285714285716, 2853.9285714285716], [1499.7142857142858, 2782.5]]"
./AnnotedImage\image5.jpg,equation,"[[1908.2857142857144, 2779.642857142857], [1888.2857142857144, 2845.3571428571427], [2059.714285714286, 2842.5], [2062.5714285714284, 2768.214285714286]]"
